prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
134,21057,4.9435,1.8040,0.5662,2.3246,163.08,2.56
135,21452,4.4612,1.8554,0.4682,1.9336,196.48,3.10
136,25608,5.2141,2.3915,0.5145,2.0889,181.39,2.96
137,20925,4.2120,1.7806,0.4362,1.7938,210.58,3.30
138,26517,5.5623,2.4860,0.5620,2.2766,166.43,2.74
139,39409,7.5611,4.5005,0.5805,2.2550,167.29,3.07
140,21943,4.9172,1.9240,0.5382,2.2211,171.05,2.71
141,39022,7.6695,4.4718,0.6041,2.3575,160.12,2.93
142,24704,4.6896,2.2568,0.4418,1.8042,210.45,3.41
143,22028,4.3371,1.9272,0.4335,1.7869,212.46,3.37
144,27897,5.4956,2.6632,0.5196,2.0985,180.77,3.01
145,20948,5.1180,1.7923,0.5988,2.4648,153.95,2.40
146,42166,8.3018,5.0287,0.6262,2.4127,156.42,2.93
147,23087,4.6683,2.0306,0.4751,1.9455,194.11,3.10
148,39297,8.3906,4.4983,0.7382,2.8732,131.54,2.40
149,23428,4.8867,2.0847,0.5087,2.0675,182.72,2.93
150,23321,4.6877,2.0798,0.4710,1.9258,196.33,3.14
151,66048,14.2745,10.4201,0.7715,2.8093,132.84,2.98
152,21707,4.4029,1.8799,0.4521,1.8671,202.93,3.22
153,55212,11.5039,7.7099,0.7464,2.7763,134.95,2.80
154,28595,5.4626,2.7434,0.4996,2.0037,188.29,3.16
155,37250,7.8095,4.1510,0.6894,2.6999,139.95,2.52
156,26044,5.4758,2.4525,0.5528,2.2387,169.35,2.77
157,28367,5.8759,2.7274,0.5782,2.3207,162.62,2.72
158,41665,7.7236,4.9807,0.5217,2.0211,186.66,3.48
159,24681,5.2290,2.2526,0.5373,2.2017,172.02,2.80
160,35009,6.5221,3.7795,0.5100,2.0211,186.68,3.32
161,25770,4.6287,2.3970,0.4058,1.6427,229.42,3.76
162,41090,7.7886,4.8281,0.5612,2.1835,172.94,3.22
163,22835,5.0032,2.0141,0.5399,2.2146,171.29,2.72
164,20963,4.9726,1.7903,0.5713,2.3506,160.89,2.52
165,25002,5.0470,2.2910,0.4999,2.0336,185.78,3.03
166,22203,5.6678,1.9366,0.6707,2.7621,137.22,2.18
167,28135,6.6133,2.7074,0.7165,2.8850,131.08,2.19
168,25617,5.9848,2.3892,0.6549,2.6554,142.39,2.33
169,32960,5.7950,3.4357,0.4355,1.7394,217.01,3.79
170,36045,7.0557,3.9056,0.5882,2.3211,162.53,2.91
171,20354,3.6718,1.6881,0.3547,1.4635,258.10,4.03
172,21642,4.7598,1.8733,0.5166,2.1364,177.38,2.81
173,23428,4.8403,2.0818,0.4979,2.0356,185.61,2.98
174,24185,5.3029,2.1680,0.5653,2.3194,163.32,2.65
175,23977,5.2507,2.1515,0.4871,1.9953,165.20,3.07
176,26135,5.8995,2.4519,0.6279,2.5436,148.51,2.44
177,30443,6.5872,3.0487,0.6511,2.6110,144.69,2.47
178,22831,4.8534,2.0121,0.5123,2.0966,180.20,2.88
179,23263,4.9813,2.0695,0.5261,2.1512,175.84,2.81
180,20877,5.3957,1.7767,0.6498,2.6724,141.47,2.22
181,22307,4.2389,1.9452,0.4108,1.6943,223.22,3.56
182,22409,4.8669,1.9545,0.5245,2.1524,175.80,2.80
183,20481,4.4324,1.8098,0.4863,2.0058,195.23,2.94
184,20906,4.7272,1.7778,0.5290,2.1773,173.59,2.72
185,23822,4.8897,2.1158,0.5009,2.0469,184.58,2.98
186,26508,5.7469,2.4819,0.5937,2.4113,156.81,2.59
187,20824,4.4196,1.7737,0.4741,1.9528,193.51,3.03
188,23860,5.3065,2.1474,0.5716,2.3342,162.07,2.61
189,20986,4.9144,1.7907,0.5599,2.3067,163.91,2.57
190,25915,5.9572,2.7960,0.6467,2.6225,161.97,2.36
191,21667,4.5547,1.8750,0.4794,1.9817,191.07,3.03
192,28584,4.6232,2.7417,0.3444,1.3849,272.13,4.57
193,23380,5.6950,2.0793,0.6545,2.6686,141.60,2.27
194,30599,6.2208,3.0664,0.5830,2.3215,162.31,2.78
195,24585,5.2218,2.2521,0.5365,2.1985,172.41,2.80
196,35167,7.0988,3.7876,0.6143,2.4401,154.63,2.75
197,21428,4.5954,1.8540,0.4907,2.0263,186.76,2.96
198,25115,5.4658,2.3164,0.5716,2.3241,162.57,2.65
199,23358,4.8929,2.0784,0.5104,2.0772,181.91,2.91
