prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,18326,20.8639,2.7967,4.2101,12.8143,28.34,1.00
1,11544,18.7536,1.5876,3.9225,12.1738,29.83,1.00
2,10568,4.5114,1.4364,0.7006,2.1649,166.50,5.63
3,18029,5.3696,2.7213,0.6143,1.8604,193.33,6.92
4,41716,24.7596,8.2976,3.7053,11.7644,31.10,1.26
5,10096,4.5544,1.3588,0.7315,2.2576,160.22,5.39
6,10024,18.4255,1.3539,3.9095,12.1092,29.99,1.00
7,19917,6.2102,3.0708,0.7245,2.2004,163.09,5.89
8,10862,4.4622,1.4863,0.6788,2.0945,172.05,5.82
9,11344,4.9336,1.5459,0.7713,2.3873,151.14,5.12
10,11855,18.8255,1.6278,3.9333,12.1890,29.77,1.00
11,10902,5.7119,1.4888,0.9650,2.9784,121.24,4.10
12,27177,7.9689,4.6010,0.7524,2.3676,152.02,5.75
13,14437,5.7857,2.0565,0.8431,2.6425,137.30,4.74
14,35238,10.6340,6.5678,0.9230,2.8590,125.91,5.02
15,11712,4.7763,1.6181,0.7195,2.2225,162.12,5.51
16,12495,4.7949,1.7396,0.6894,2.1492,167.58,5.75
17,11044,5.2670,1.5120,0.8570,2.6459,136.35,4.61
18,10527,18.5335,1.4334,3.9133,12.1261,29.94,1.00
19,13411,4.6427,1.8725,0.6235,1.9526,184.82,6.40
20,10457,4.5979,1.4225,0.7254,2.2371,161.24,5.45
21,10790,4.5910,1.4729,0.7105,2.1915,164.20,5.57
22,10404,18.5161,1.4179,3.9168,12.1213,29.94,1.00
23,15728,5.2441,2.2589,0.6978,2.0894,171.51,6.02
24,26966,7.9759,4.5743,0.7588,2.3898,150.52,5.69
25,12323,18.9930,1.6971,3.9411,12.2762,29.60,1.00
26,11195,6.0944,1.5199,1.0419,3.2196,111.93,3.79
27,22347,6.8041,3.5445,0.7433,2.2992,157.07,5.75
28,13522,11.3441,1.9117,2.1325,6.7087,54.28,1.86
29,10273,18.4867,1.3872,3.9192,12.1224,29.94,1.00
30,16377,20.5919,2.3655,4.5998,12.5595,28.09,1.00
31,20281,6.3596,3.1679,0.7414,2.2536,160.42,5.75
32,15228,6.4080,2.1748,0.9631,2.9914,120.95,4.20
33,22027,21.9879,3.4803,4.2530,13.1500,27.66,1.00
34,17265,20.6668,2.5786,4.2112,12.7851,28.31,1.00
35,18853,21.0751,2.8730,4.2321,12.8556,28.13,1.00
36,13837,4.6515,1.9560,0.6087,1.9061,189.95,6.56
37,13876,5.2449,1.9586,0.7404,2.3219,155.80,5.39
38,15159,6.1609,2.1728,0.9054,2.8248,128.38,4.45
39,10208,4.0730,1.3713,0.6178,1.9032,189.51,6.40
40,10534,18.5574,1.4326,3.9202,12.1347,29.90,1.00
41,16395,20.6844,2.4444,4.5888,12.5674,28.07,1.00
42,12255,5.4741,1.6897,0.8605,2.6642,135.29,4.61
43,18939,6.6269,2.8769,0.8649,2.6217,136.53,4.92
44,15711,5.2132,2.2649,0.6876,2.0630,173.66,6.10
45,13064,19.3008,1.8312,3.9508,12.4351,29.31,1.00
46,10727,18.0188,1.4480,3.7889,11.7405,30.90,1.04
47,23977,22.5061,3.8504,4.2729,13.2477,27.44,1.00
48,11778,4.5482,1.6187,0.6677,2.0569,174.78,5.95
49,12792,19.2241,1.7705,3.9469,12.4209,29.33,1.00
50,14726,19.6584,2.0973,3.9884,12.4993,29.16,1.00
51,10196,18.4846,1.3730,3.9190,12.1272,29.92,1.00
52,11261,18.7163,1.5298,3.9297,12.1714,29.79,1.00
53,12585,19.1559,1.7449,3.9439,12.3829,29.41,1.00
54,14256,5.6747,2.0136,0.8274,2.5975,139.85,4.83
55,23746,22.4415,3.7936,4.2716,13.2489,27.46,1.00
56,12948,19.2593,1.8032,3.9493,12.4286,29.33,1.00
57,15425,19.2013,2.2029,3.9223,12.0397,30.12,1.04
58,18778,7.0567,2.8510,0.9734,2.9472,121.74,4.38
59,10494,4.8031,1.4257,0.7722,2.3809,151.60,5.12
60,20473,6.2097,3.1642,0.7011,2.1301,168.11,6.10
61,11249,18.7322,1.5308,3.9379,12.1729,29.77,1.00
62,23252,22.3438,3.7301,4.2677,13.2192,27.51,1.00
63,16905,20.6233,2.5121,4.2185,12.7894,28.27,1.00
64,11314,4.7694,1.5362,0.7348,2.2710,158.35,5.39
65,30625,9.8900,5.3686,0.9962,3.1900,113.24,4.38
66,20667,6.3527,3.2381,0.7182,2.1878,164.39,5.95
67,27118,7.9974,4.5841,0.7608,2.3974,150.00,5.69
68,10298,5.3287,1.3856,0.9018,2.7815,129.85,4.38
69,10872,4.9354,1.4883,0.7867,2.4316,148.53,5.02
70,11383,5.4350,1.5553,0.8809,2.7260,131.97,4.49
71,13243,19.3395,1.8536,3.9630,12.4400,29.28,1.00
72,13494,19.3957,1.9055,3.9603,12.4580,29.27,1.00
73,13835,19.4683,1.9512,3.9653,12.4680,29.23,1.00
74,28753,24.0960,4.9483,4.3261,13.6590,26.74,1.00
75,12544,4.5012,1.7496,0.6213,1.9384,186.07,6.40
76,11033,4.0966,1.5068,0.5905,1.8133,197.70,6.74
77,11248,4.2961,1.5309,0.6275,1.9347,185.16,6.32
78,14200,16.4864,2.0112,3.2763,10.3043,35.37,1.22
79,12107,18.9226,1.6715,3.9453,12.2164,29.68,1.00
80,10077,17.9605,1.3528,3.8072,11.7608,30.83,1.03
81,12477,19.1098,1.7308,3.9462,12.3420,29.46,1.00
82,10839,18.6438,1.4839,3.9292,12.1580,29.84,1.00
83,25070,7.9080,4.1450,0.8504,2.6499,136.06,5.07
84,37340,11.6384,7.0709,1.0350,3.2158,112.10,4.49
85,18897,21.1080,2.8785,4.2375,12.8700,28.09,1.00
