prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,18326,8,2.0833,1.1956,2.8921,2.0576,576.80,7.53
1,11544,8,2.0833,1.1956,3.4806,2.5220,576.80,5.82
2,10568,8,2.0833,1.1956,3.4806,2.5220,576.80,5.82
3,18029,8,2.0833,1.1956,2.7403,1.9446,576.80,8.00
4,41716,8,2.0833,1.1956,3.7447,2.7080,576.80,5.17
5,10096,8,2.0833,1.1956,3.0232,2.1595,576.80,7.11
6,10024,8,2.0833,1.1956,2.9610,2.1098,576.80,7.31
7,19917,8,2.0833,1.1956,3.1155,2.2342,576.80,6.83
8,10862,8,1.9616,1.1071,3.3598,2.4281,599.20,5.82
9,11344,8,1.9616,1.1071,3.0160,2.1409,599.20,6.92
10,11855,8,1.9616,1.1071,3.6025,2.5991,599.20,5.12
11,10902,8,1.9616,1.1071,3.3193,2.3942,599.20,5.95
12,27177,8,1.9616,1.1071,2.7926,1.9643,599.20,7.64
13,14437,8,1.9616,1.1071,3.0771,2.1881,599.20,6.74
14,35238,8,1.9616,1.1071,3.1958,2.2800,599.20,6.40
15,11712,8,1.9616,1.1071,2.8286,1.9912,599.20,7.53
16,12495,8,1.4627,0.6873,3.2374,2.3956,660.34,4.83
17,11044,8,1.4627,0.6873,2.5943,1.9205,660.34,6.74
18,10527,8,1.4627,0.6873,2.7725,2.0656,660.34,6.17
19,13411,8,1.4627,0.6873,2.3598,1.7528,660.34,7.42
20,10457,8,1.4627,0.6873,2.7307,2.0274,660.34,6.32
21,10790,8,1.4627,0.6873,2.7922,2.0822,660.34,6.10
22,10404,8,1.4627,0.6873,2.6555,1.9651,660.34,6.56
23,15728,8,1.4627,0.6873,2.6836,1.9864,660.34,6.48
24,26966,8,1.9129,1.0649,3.0423,2.1450,603.75,7.01
25,12323,8,1.9129,1.0649,3.0423,2.1450,603.75,7.01
26,11195,8,1.9129,1.0649,2.7972,1.9765,603.75,7.64
27,22347,8,1.9129,1.0649,3.1638,2.2385,603.75,6.65
28,13522,8,1.9129,1.0649,3.6015,2.5652,603.75,5.22
29,10273,8,1.9129,1.0649,3.1638,2.2385,603.75,6.65
30,16377,8,1.9129,1.0649,3.2553,2.3218,603.75,6.32
31,20281,8,1.9129,1.0649,3.2553,2.3218,603.75,6.32
32,15228,8,1.7882,0.9813,3.2585,2.2820,634.56,6.24
33,22027,8,1.7882,0.9813,3.2357,2.2618,634.56,6.32
34,17265,8,1.7882,0.9813,2.9383,2.0352,634.56,7.21
35,18853,8,1.7882,0.9813,3.3391,2.3507,634.56,5.95
36,13837,8,1.7882,0.9813,2.9059,2.0099,634.56,7.31
37,13876,8,1.7882,0.9813,2.9693,2.0583,634.56,7.11
38,15159,8,1.7882,0.9813,2.9059,2.0099,634.56,7.31
39,10208,8,1.7882,0.9813,3.4382,2.4208,634.56,5.63
40,10534,8,1.7193,0.9449,2.6645,1.9048,661.12,7.53
41,16395,8,1.7193,0.9449,3.2068,2.3368,661.12,5.95
42,12255,8,1.7193,0.9449,3.0182,2.1831,661.12,6.48
43,18939,8,1.7193,0.9449,3.1846,2.3184,661.12,6.02
44,15711,8,1.7193,0.9449,3.0798,2.2302,661.12,6.32
45,13064,8,1.7193,0.9449,2.7013,1.9324,661.12,7.42
46,10727,8,1.7193,0.9449,3.1103,2.2536,661.12,6.24
47,23977,8,1.7193,0.9449,3.2511,2.3675,661.12,5.82
48,11778,8,1.5787,0.8420,2.7693,2.0831,694.99,6.56
49,12792,8,1.5787,0.8420,2.8596,2.1479,694.99,6.32
50,14726,8,1.5787,0.8420,2.9328,2.2120,694.99,6.10
