num_prefixes,prefix_len,topk,suffix_len,batch_size,flat_ms,cascade_ms,ml_cascade_ms,fasttree_ms,deft_ms,cascade_diff,ml_cascade_diff,fasttree_diff,deft_diff
1,1024,8,10,8,0.03283200040459633,0.017791999503970146,0.047168001532554626,0.01913600042462349,0.02409599907696247,0.0001220703125,0.0001220703125,,
1,2048,8,10,8,0.04816000163555145,0.018880000337958336,0.06191999837756157,0.02252800017595291,0.027264000847935677,0.0001220703125,0.0001220703125,,
1,4096,8,10,8,0.0833280012011528,0.039583999663591385,0.09046400338411331,0.0289280004799366,0.031968001276254654,6.29425048828125e-05,6.103515625e-05,,
1,8192,8,10,8,0.15376000106334686,0.04575999826192856,0.14953599870204926,0.04044799879193306,0.05500800162553787,6.103515625e-05,6.103515625e-05,,
1,16384,8,10,8,0.2945599853992462,0.04992000013589859,0.2648000121116638,0.06656000018119812,0.104032002389431,3.0517578125e-05,6.103515625e-05,,
1,32768,8,10,8,0.5780799984931946,0.06572800129652023,0.49478399753570557,0.12019199877977371,0.1945600062608719,3.0517578125e-05,3.0517578125e-05,,
