prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
164,63507,8.1152,5.4778,1.3073,1.0573,194.13,6.83
165,58138,7.3228,4.7465,1.2205,1.0742,198.74,6.40
166,64303,8.8692,5.6068,1.6599,1.2718,156.94,5.69
167,78586,10.6000,7.9715,1.3011,1.0454,194.79,7.53
168,33869,5.1749,1.9721,1.5457,1.3147,159.86,4.38
169,48506,5.8042,3.4660,1.1111,0.9673,218.98,6.65
170,58838,7.3910,4.8437,1.2080,1.0698,201.00,6.48
171,45839,5.2298,3.1935,0.9854,0.8463,251.44,7.42
172,49642,6.0407,3.6221,1.1941,0.9607,211.69,6.74
173,54351,6.9374,4.2051,1.3137,1.1361,187.39,5.89
174,25260,3.2521,1.2496,0.9898,0.7977,255.68,6.65
175,91880,13.2750,10.5369,1.3182,1.1242,186.99,7.53
176,12567,2.2458,0.4619,0.8989,0.6871,287.01,6.83
177,89057,12.8224,9.9215,1.4208,1.1832,176.50,7.11
178,48738,5.8888,3.5006,1.1403,0.9933,214.38,6.48
179,82058,11.4964,8.6127,1.4265,1.1617,177.55,6.92
180,59677,7.2013,4.9669,1.0568,0.9450,229.14,7.42
181,42255,5.1545,2.8042,1.1307,0.9676,217.85,6.40
182,53448,6.6158,4.1189,1.1917,1.0270,205.05,6.48
183,50159,6.3402,3.7002,1.3997,1.0020,193.94,6.48
184,14487,2.2370,0.5427,0.8436,0.6577,302.18,7.21
185,44715,5.2864,3.0644,1.0676,0.9136,230.42,6.83
186,41743,4.7955,2.7467,0.9882,0.8319,249.91,7.31
187,58717,7.2219,4.8206,1.1312,0.9983,213.21,6.92
188,81381,11.4392,8.4456,1.4824,1.2063,171.03,6.65
189,39230,4.6758,2.4592,1.0753,0.9006,230.98,6.65
190,41626,4.8075,2.7383,1.0024,0.8431,247.45,7.21
191,49340,6.4075,3.5927,1.3528,1.1723,181.89,5.51
192,57946,7.2753,4.7397,1.2051,1.0595,201.93,6.48
193,75112,9.9527,7.3830,1.2946,1.0205,199.24,7.53
194,82967,11.5022,8.7710,1.3211,1.1332,187.47,7.11
195,73163,9.7650,7.0152,1.3836,1.0878,186.20,7.01
196,50003,6.1026,3.6781,1.2408,0.9249,211.18,7.01
197,49205,6.3109,3.5828,1.3032,1.1335,187.67,5.69
198,23628,4.0428,1.1048,1.4394,1.1820,174.27,4.38
199,27565,3.5112,1.4103,1.0357,0.8391,243.70,6.40
