prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,21359,24.5086,3.3870,6.9123,13.1902,24.24,1.00
1,67610,49.1255,16.8878,13.5392,17.2904,15.88,1.00
2,51583,39.6111,11.3076,11.2168,15.8199,18.09,1.00
3,45940,36.4026,9.5109,10.4412,15.1927,19.04,1.00
4,76082,54.6064,20.4380,14.6787,18.0492,14.98,1.00
5,13949,21.3741,1.9569,5.8347,12.4981,26.37,1.00
6,48737,37.8889,10.3025,10.7986,15.5019,18.56,1.00
7,52305,39.9397,11.4642,11.3373,15.8428,17.98,1.00
8,46596,36.8315,9.7075,10.4649,15.3761,18.88,1.01
9,42433,34.7003,8.5276,9.9018,15.0393,19.56,1.00
10,55705,41.8837,12.6220,11.7852,16.1836,17.50,1.00
11,39428,33.0331,7.6180,9.4752,14.7205,20.15,1.00
12,97202,69.2995,30.1465,17.7003,19.9155,13.08,1.00
13,41364,34.0009,8.2238,9.7673,14.8101,19.86,1.00
14,84224,59.9491,24.0069,15.8230,18.6616,14.25,1.00
15,41085,33.8849,8.1365,9.7609,14.7953,19.88,1.00
16,42399,34.7043,8.5018,9.9070,15.0432,19.54,1.00
17,26995,27.0752,4.5876,7.7197,13.6083,22.77,1.00
18,96626,68.6805,29.8717,17.5675,19.6886,13.19,1.00
19,55843,41.9563,12.6312,11.7993,16.1979,17.46,1.00
20,40761,33.6269,7.9763,9.6790,14.7435,19.96,1.01
21,40531,33.5472,7.9048,9.6375,14.7718,19.97,1.00
22,57284,42.7524,13.1118,12.0606,16.2689,17.27,1.00
23,54495,41.1875,12.2359,11.6415,16.0051,17.68,1.00
24,45924,36.3958,9.5115,10.4383,15.2029,19.04,1.00
25,58514,43.5293,13.6782,12.2204,16.3253,17.15,1.00
26,29550,28.3455,5.1411,8.1116,13.9233,22.06,1.00
27,59277,44.0596,13.8685,12.3349,16.5477,16.96,1.00
28,56028,42.0988,12.7360,11.8488,16.2054,17.44,1.00
29,55048,41.6271,12.3798,11.7188,16.1832,17.51,1.00
30,33241,29.8414,6.0350,8.5799,14.0511,21.51,1.01
31,79678,56.6636,21.8927,15.1648,18.1704,14.72,1.01
32,76968,55.1116,20.8017,14.7953,18.0562,14.92,1.01
33,45169,36.0289,9.2521,10.3391,15.1678,19.12,1.00
34,67357,48.9054,16.8555,13.4699,17.2139,15.98,1.00
35,80060,57.0233,21.9804,15.2596,18.3486,14.61,1.00
36,34953,30.9253,6.4991,8.8867,14.3395,20.96,1.00
37,44079,35.4968,8.9375,10.1998,15.1245,19.28,1.00
38,41330,33.9702,8.1655,9.7640,14.8118,19.84,1.00
39,59768,44.3034,14.0373,12.3665,16.5699,16.92,1.00
40,48911,38.0326,10.3966,10.8527,15.5290,18.53,1.00
41,50562,39.0477,10.9606,11.0634,15.7458,18.23,1.00
42,68646,49.7071,17.3115,13.6672,17.3475,15.80,1.00
43,34493,30.6983,6.3718,8.7968,14.3253,21.05,1.00
44,80249,57.2776,22.1535,15.2572,18.4238,14.58,1.00
45,45433,36.1463,9.3547,10.3409,15.1781,19.11,1.00
46,42940,34.9669,8.6052,10.0316,15.0748,19.42,1.00
47,66384,48.2440,16.4767,13.3306,17.0443,16.12,1.00
48,62497,45.7488,14.9638,12.7739,16.6647,16.63,1.01
49,64922,47.3201,15.8869,13.0934,16.9888,16.29,1.00
50,64331,47.0413,15.6819,13.0344,16.9690,16.33,1.00
51,60831,44.8883,14.4181,12.5120,16.6169,16.80,1.00
52,61279,45.0005,14.5759,12.5366,16.5409,16.83,1.01
53,32350,29.4650,5.7579,8.4825,14.0386,21.60,1.00
54,36657,31.6618,6.9084,9.1230,14.4226,20.68,1.00
55,91417,65.0287,27.3761,16.8502,19.2901,13.60,1.00
56,65436,47.6579,16.0556,13.2067,17.0125,16.20,1.00
57,46663,36.9068,9.7006,10.5040,15.4295,18.82,1.00
58,53750,40.7080,11.9442,11.4963,15.9316,17.80,1.00
59,59395,44.1323,13.8908,12.3643,16.5649,16.93,1.00
60,40279,33.4735,7.8735,9.6176,14.7642,20.00,1.00
61,90110,64.0412,26.6444,16.7000,19.2197,13.69,1.00
62,73819,52.9907,19.4404,14.3881,17.7676,15.26,1.00
63,79005,56.2972,21.5832,15.1064,18.1817,14.75,1.00
64,42322,34.6676,8.4780,9.8885,15.0217,19.55,1.01
65,53902,40.7790,12.0065,11.5387,15.9449,17.79,1.00
66,61769,45.4505,14.8094,12.6570,16.6575,16.71,1.00
67,64889,47.2805,15.8801,13.0857,16.9787,16.31,1.00
68,63342,46.5170,15.3398,12.9058,16.9337,16.42,1.00
69,39113,32.9904,7.5641,9.4670,14.7289,20.14,1.00
70,49547,38.3690,10.6345,10.9184,15.5582,18.46,1.00
71,16319,22.2629,2.3576,6.2154,12.6100,25.72,1.00
72,57675,42.9782,13.3036,12.0728,16.2868,17.25,1.00
73,74334,53.3531,19.7453,14.4105,17.7780,15.23,1.00
74,41988,34.4441,8.3540,9.9010,14.9405,19.62,1.00
75,46074,36.5372,9.5338,10.4814,15.2571,18.96,1.00
76,60183,44.5849,14.2146,12.4368,16.5904,16.86,1.00
77,52145,39.9074,11.4556,11.3239,15.8510,18.00,1.00
78,37351,31.9287,7.0888,9.1768,14.4640,20.61,1.00
79,41649,34.1663,8.3115,9.8066,14.8316,19.80,1.00
80,52871,40.3053,11.7086,11.3789,15.8894,17.90,1.00
81,65038,47.3757,15.9325,13.0881,16.9824,16.28,1.00
82,40139,33.4040,7.8100,9.6184,14.7641,20.00,1.00
83,51847,39.7783,11.4123,11.2371,15.8417,18.05,1.00
84,79672,56.7249,21.9268,15.1643,18.1778,14.71,1.01
85,65911,47.9709,16.3355,13.2292,17.0302,16.18,1.00
86,35847,31.3338,6.6975,9.0344,14.3914,20.78,1.00
87,51204,39.4384,11.1473,11.1933,15.8202,18.10,1.00
88,96615,68.6674,29.9560,17.5150,19.6604,13.23,1.01
89,62300,45.7541,14.9763,12.7460,16.6842,16.64,1.00
90,56180,42.1936,12.7823,11.8836,16.2220,17.41,1.00
91,94730,66.8841,28.9701,17.0445,19.3420,13.50,1.02
92,59788,44.3500,14.0967,12.3632,16.5765,16.92,1.00
93,74351,53.3961,19.7766,14.4174,17.7885,15.23,1.00
94,55590,41.9112,12.5952,11.7827,16.2126,17.46,1.00
95,58268,43.3640,13.5289,12.1868,16.3264,17.16,1.00
96,54887,41.4884,12.3407,11.6715,16.1792,17.57,1.00
97,56312,42.2565,12.7869,11.9194,16.2255,17.37,1.00
98,42563,34.8102,8.5804,9.9188,15.0630,19.52,1.00
99,59743,44.3214,14.0865,12.3598,16.5573,16.93,1.00
100,51451,39.5296,11.2800,11.1817,15.7815,18.12,1.00
101,56469,42.2176,12.8401,11.9023,16.1849,17.43,1.00
102,48444,37.7200,10.2603,10.7565,15.4618,18.65,1.00
103,60058,44.4415,14.1927,12.3860,16.5440,16.93,1.00
104,10634,19.9942,1.4423,5.3420,12.1549,27.60,1.00
105,54092,40.9179,12.0993,11.5689,15.9419,17.77,1.00
106,44158,35.5079,9.0169,10.1716,15.0868,19.33,1.00
107,48261,37.5828,10.1779,10.7477,15.4431,18.68,1.00
108,64982,47.2317,15.8918,13.0689,16.9319,16.34,1.00
109,51385,39.5154,11.2574,11.1812,15.7850,18.12,1.00
110,56240,42.1480,12.7807,11.8844,16.1795,17.43,1.00
111,38287,32.5097,7.3632,9.3043,14.6402,20.36,1.00
112,41060,33.8216,8.1305,9.7386,14.7537,19.93,1.00
113,45042,35.9123,9.2484,10.3116,15.1236,19.20,1.00
114,89836,63.6037,26.4399,16.5644,19.1194,13.78,1.01
115,51716,39.5201,11.3123,11.1669,15.7607,18.15,1.01
116,62277,45.6556,14.9733,12.7268,16.6423,16.69,1.00
117,80709,57.5350,22.3909,15.3258,18.3904,14.57,1.00
118,60401,44.5423,14.2412,12.4587,16.5167,16.90,1.01
119,59059,43.8537,13.8403,12.2490,16.4730,17.06,1.00
120,54036,40.8307,12.0810,11.5526,15.9038,17.81,1.00
121,52948,40.2596,11.7251,11.3956,15.8487,17.94,1.00
122,76647,54.8765,20.6518,14.7562,18.0288,14.96,1.00
123,85185,60.6697,24.4473,15.9616,18.7678,14.13,1.00
124,65634,47.7391,16.1992,13.2089,16.9703,16.23,1.00
125,38101,32.4402,7.3101,9.3008,14.6379,20.37,1.00
126,46758,36.8797,9.7405,10.5181,15.4006,18.87,1.00
127,50318,38.8658,10.9139,11.0418,15.6377,18.32,1.00
128,48414,37.7466,10.2489,10.7604,15.4936,18.62,1.00
129,50414,38.9496,10.9352,11.0478,15.6760,18.28,1.00
130,41436,33.9524,8.1892,9.7467,14.8043,19.87,1.00
131,57507,42.8889,13.2337,12.0581,16.2708,17.27,1.00
132,54517,41.1141,12.2235,11.6035,15.9762,17.72,1.01
133,42523,34.6851,8.4879,9.8986,15.0456,19.54,1.00
134,37852,32.3046,7.2114,9.3050,14.6032,20.40,1.00
135,50824,39.2380,11.0608,11.0877,15.7941,18.17,1.00
136,50145,38.6791,10.7873,11.0356,15.5806,18.36,1.00
137,37155,31.8771,7.0538,9.1671,14.4351,20.63,1.00
138,52689,40.1043,11.6274,11.3359,15.8671,17.98,1.00
139,72055,51.8004,18.6833,14.0828,17.6691,15.46,1.00
140,67150,48.6725,16.8202,13.3861,17.1070,16.07,1.00
141,59707,44.2677,14.0396,12.3420,16.5459,16.94,1.00
142,67491,48.9768,16.8831,13.4832,17.2569,15.95,1.00
143,26701,27.0050,4.5320,7.7076,13.6016,22.78,1.00
144,49208,38.2088,10.5172,10.8997,15.5309,18.49,1.00
145,54068,40.8884,12.0862,11.5644,15.9423,17.78,1.00
146,35154,30.9633,6.5239,8.8750,14.3447,20.95,1.00
147,62229,45.6622,14.9089,12.7158,16.6715,16.65,1.00
148,29037,27.9222,5.0279,8.0084,13.7147,22.36,1.00
149,89113,33.5756,26.1202,3.2393,3.7548,68.67,5.12
150,36653,31.6588,6.9381,9.1144,14.4168,20.71,1.00
151,53035,40.3651,11.7425,11.4236,15.8862,17.89,1.00
152,80372,57.2899,22.1843,15.2438,18.4203,14.58,1.00
153,44302,35.6155,9.0629,10.1854,15.1302,19.28,1.00
154,39868,33.2724,7.7348,9.5896,14.7433,20.05,1.00
