prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57721,1,11.8939,8.0869,0.9164,2.6750,134.49,2.99
1,81680,1,18.0882,14.4746,0.8814,2.4248,141.69,3.85
2,76786,1,19.5059,13.2425,1.6121,4.2509,81.74,2.15
3,77655,1,17.3909,13.4750,0.9742,2.6675,130.75,3.46
4,55756,1,11.6249,7.7678,0.9285,2.6688,132.74,2.99
5,29695,1,8.1477,2.9277,1.1646,3.6711,98.08,1.80
6,85132,1,19.4796,15.8260,0.9166,2.4654,140.14,3.88
7,24526,1,5.2465,2.2042,0.6672,2.1439,168.30,2.94
8,29086,1,5.4978,2.8309,0.5960,1.8715,191.98,3.48
9,86532,1,19.3183,16.3698,0.7352,1.9835,173.65,4.88
10,13840,1,3.9925,1.0234,0.6270,2.1022,172.44,2.71
11,80176,1,18.8582,14.3165,1.1325,3.1053,112.73,2.99
12,21042,1,4.5947,1.7885,0.6101,1.9704,182.45,3.08
13,41585,1,9.1188,4.8674,0.9844,2.9698,120.43,2.42
14,41450,1,7.1314,4.8521,0.5255,1.5834,224.63,4.53
15,48659,1,9.2840,6.2254,0.7155,2.1234,167.39,3.58
16,37565,1,7.9814,4.2031,0.8600,2.6465,135.51,2.64
17,65466,1,14.4759,10.0547,1.0769,3.0573,115.81,2.78
18,20047,1,5.0967,1.6562,0.7471,2.4331,148.82,2.47
19,94565,1,24.1494,19.1002,1.2883,3.4527,101.40,2.93
20,78893,1,17.3674,13.9729,0.8429,2.3225,150.83,3.97
21,51313,1,9.9429,6.8238,0.7350,2.1623,164.15,3.58
22,86583,1,20.6508,16.3760,1.0749,2.9208,119.77,3.30
23,56364,1,12.2598,7.8937,1.0442,3.0411,117.27,2.64
24,24602,1,4.8850,2.2336,0.5816,1.8662,193.10,3.37
25,35780,1,7.1034,3.8435,0.7375,2.2798,157.06,3.01
26,36620,1,7.4899,3.9644,0.8033,2.4645,145.23,2.80
27,29041,1,6.2242,2.8282,0.7591,2.3838,150.76,2.72
28,91385,1,22.5392,17.9449,1.1563,3.1257,111.44,3.18
29,39117,1,8.7558,4.4392,0.9922,3.0104,118.61,2.34
30,38722,1,7.5831,4.3465,0.7389,2.2610,158.19,3.10
31,69757,1,15.3048,11.3002,0.9762,2.7520,127.85,3.18
32,86011,1,20.1399,16.1575,0.9956,2.7171,128.57,3.56
33,40674,1,8.2683,4.6679,0.8282,2.5162,142.20,2.84
34,24970,1,6.0413,2.2694,0.8292,2.6563,135.74,2.37
35,70548,1,15.6312,11.5608,0.9945,2.7961,125.79,3.14
36,75229,1,18.9265,12.8965,1.4859,4.1531,84.91,2.19
37,16576,1,4.4897,1.2858,0.6808,2.2637,159.80,2.59
38,14963,1,3.5625,1.1091,0.5214,1.7291,208.69,3.30
39,35737,1,7.4799,3.8397,0.8253,2.5455,140.65,2.69
40,58779,1,12.2769,8.5371,0.8960,2.5775,136.90,3.16
41,51297,1,10.8991,6.8277,0.9600,2.8316,125.75,2.74
42,72259,1,16.2885,11.9519,1.0662,2.9821,118.07,2.98
43,85377,1,19.7201,15.9876,0.9340,2.5429,137.17,3.76
44,34663,1,7.6154,3.6707,0.8944,2.7608,129.79,2.47
45,17186,1,5.7460,1.3695,0.9472,3.0705,116.99,1.91
46,85436,1,19.7495,15.9844,0.9392,2.5480,135.98,3.76
47,93044,1,21.9913,18.5652,0.8655,2.3250,149.44,4.30
48,37699,1,8.8631,4.2182,1.0614,3.2485,110.23,2.15
49,97581,1,24.9079,20.2053,1.1911,3.1883,108.87,3.22
50,25415,1,5.3321,2.3512,0.6596,2.0933,171.76,3.01
51,67355,1,14.9072,10.6437,1.0356,2.9323,120.09,2.94
52,81369,1,17.4904,14.6926,0.6944,1.9139,183.00,4.92
53,84358,1,19.5493,15.6341,0.9828,2.6842,130.77,3.56
54,46627,1,9.1896,5.8716,0.7837,2.3217,154.31,3.22
55,16312,1,4.7217,1.2355,0.7462,2.4630,146.86,2.37
56,26750,1,6.0959,2.5146,0.7916,2.5154,142.96,2.55
57,60738,1,12.9102,8.9761,0.9466,2.7150,130.14,3.03
58,24635,1,6.0897,2.2354,0.8450,2.7127,132.84,2.32
59,40965,1,10.3987,4.7754,1.2978,3.9366,91.05,1.82
60,47686,1,10.2935,6.0079,1.0032,2.9765,119.47,2.52
61,25018,1,5.7884,2.2746,0.7687,2.4743,145.71,2.55
62,62954,1,13.0728,9.5614,0.8464,2.4174,145.81,3.46
63,32532,1,7.9750,3.3150,1.0462,3.2742,109.87,2.06
64,56874,1,10.7174,8.0238,0.6409,1.8575,190.08,4.34
65,67044,1,14.5232,10.6317,0.9442,2.6830,131.57,3.22
