num_prefixes,prefix_len,topk,suffix_len,batch_size,flat_ms,cascade_ms,ml_cascade_ms,fasttree_ms,deft_ms,cascade_diff,ml_cascade_diff,fasttree_diff,deft_diff
1,1024,16,10,16,0.04835199937224388,0.017791999503970146,0.058800000697374344,0.021727999672293663,0.025536000728607178,0.000244140625,0.000244140625,,
1,2048,16,10,16,0.0835840031504631,0.0387520007789135,0.07526399940252304,0.028672000393271446,0.029600000008940697,0.0001220703125,0.0001220703125,,
1,4096,16,10,16,0.1536320000886917,0.05145600065588951,0.10208000242710114,0.030400000512599945,0.04022400081157684,6.103515625e-05,6.103515625e-05,,
1,8192,16,10,16,0.29420799016952515,0.07430399954319,0.16223999857902527,0.04396799951791763,0.06255999952554703,6.103515625e-05,6.103515625e-05,,
1,16384,16,10,16,0.5772160291671753,0.07875200361013412,0.2783519923686981,0.07327999919652939,0.11568000167608261,3.0517578125e-05,3.0517578125e-05,,
1,32768,16,10,16,1.140447974205017,0.09865599870681763,0.5055680274963379,0.1276479959487915,0.21648000180721283,3.0517578125e-05,3.0517578125e-05,,
