prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,21359,21.7606,3.3828,4.2371,13.1333,27.86,1.00
1,67610,40.8372,16.8586,5.3926,17.1876,21.35,1.00
2,51583,33.2559,11.3398,4.9495,15.7468,23.36,1.00
3,45940,30.5458,9.5227,4.6739,15.1091,24.35,1.00
4,76082,45.1214,20.4420,5.3284,17.9417,20.75,1.00
5,13949,19.3862,1.9615,3.9478,12.4323,29.38,1.00
6,48737,31.6631,10.3234,4.7093,15.3956,23.99,1.00
7,52305,33.4246,11.4829,4.9494,15.7365,23.33,1.00
8,46596,30.9022,9.7064,4.6598,15.2769,24.16,1.01
9,42433,29.3214,8.5325,4.6465,14.9395,24.63,1.00
10,55705,34.9254,12.5999,4.9715,16.0770,22.93,1.00
11,39428,28.0535,7.6201,4.6238,14.6192,25.06,1.00
12,97202,57.1099,30.1182,5.7108,19.7495,18.97,1.00
13,41364,28.7450,8.2070,4.6443,14.7026,24.93,1.00
14,84224,49.7627,24.0103,5.7913,18.5266,19.88,1.00
15,41085,28.6436,8.1089,4.6332,14.6863,24.93,1.00
16,42399,29.3036,8.5120,4.6415,14.9400,24.63,1.00
17,26995,23.5401,4.5711,4.2922,13.5232,26.99,1.00
18,96626,56.6185,29.8922,5.7116,19.5187,19.16,1.00
19,55843,34.9738,12.6477,4.9751,16.0722,22.93,1.00
20,40761,28.4475,7.9748,4.6296,14.6371,25.01,1.01
21,40531,28.3937,7.9102,4.6326,14.6571,25.00,1.00
22,57284,35.5361,13.1144,4.9963,16.1436,22.84,1.00
23,54495,34.3691,12.2293,4.9694,15.8794,23.13,1.00
24,45924,30.5071,9.5329,4.6679,15.0928,24.41,1.00
25,58514,36.1677,13.6918,5.0000,16.2020,22.78,1.00
26,29550,24.4397,5.1349,4.3120,13.8333,26.52,1.00
27,59277,36.6008,13.8645,4.9988,16.4255,22.52,1.00
28,56028,35.0998,12.7450,4.9818,16.0842,22.90,1.00
29,55048,34.7207,12.4028,4.9841,16.0556,22.94,1.00
30,33241,26.6478,6.0473,5.4777,13.9632,24.85,1.01
31,79678,46.6915,21.9078,5.3465,18.0147,20.66,1.01
32,76968,45.4775,20.8297,5.3496,17.9047,20.77,1.01
33,45169,30.2293,9.2669,4.6671,15.0565,24.42,1.00
34,67357,40.7352,16.8603,5.4520,17.0662,21.45,1.00
35,80060,46.9663,21.9698,5.3735,18.1836,20.48,1.00
36,34953,26.5184,6.5006,4.5890,14.2450,25.58,1.00
37,44079,29.8404,8.9377,4.6602,15.0136,24.49,1.00
38,41330,28.7255,8.1843,4.6360,14.6991,24.93,1.00
39,59768,36.7991,14.0362,5.0037,16.4427,22.49,1.00
40,48911,31.7986,10.3841,4.7270,15.4147,23.91,1.00
41,50562,32.8752,10.9711,5.0076,15.6402,23.37,1.00
42,68646,41.2013,17.3253,5.3022,17.2130,21.44,1.00
43,34493,26.3700,6.3552,4.5973,14.2267,25.58,1.00
44,80249,47.2888,22.1633,5.3761,18.3050,20.38,1.00
45,45433,30.3907,9.3536,4.6818,15.1069,24.34,1.00
46,42940,29.5454,8.6160,4.6708,15.0084,24.46,1.00
