prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57721,1,12.0243,8.5337,0.4838,2.7742,146.68,2.91
1,81680,1,18.7154,15.2648,0.4318,2.6762,148.38,3.51
2,76786,1,19.0221,13.8288,0.6660,4.1575,98.59,2.21
3,77655,1,17.5652,14.1227,0.4282,2.6977,148.73,3.44
4,55756,1,11.3512,8.2111,0.4403,2.4805,163.05,3.24
5,29695,1,7.3778,3.1674,0.6057,3.2783,121.60,2.03
6,85132,1,19.7191,16.5140,0.4141,2.5743,159.75,3.74
7,24526,1,5.1858,2.4027,0.4101,2.1499,183.97,2.96
8,29086,1,5.5484,3.0624,0.3594,1.9261,205.96,3.41
9,86532,1,19.9868,17.0503,0.3547,2.2368,174.36,4.34
