prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
176,17275,1,3.4487,0.7110,1.8228,0.7173,187.02,6.83
177,12123,1,4.0458,0.4375,2.4583,0.9046,141.90,5.07
178,10654,1,3.4954,0.3623,2.1373,0.7784,163.41,5.82
179,11843,1,3.5042,0.4165,2.0961,0.7769,165.82,5.89
180,10642,1,3.9236,0.3657,2.4338,0.8843,143.91,5.12
181,11776,1,3.3672,0.4179,2.0059,0.7413,173.60,6.17
182,13608,1,3.5598,0.5028,2.0513,0.7807,167.48,6.02
183,12609,1,3.6898,0.4567,2.1787,0.8219,158.36,5.69
184,19227,1,3.8147,0.8238,1.9901,0.7761,171.19,6.40
185,10500,1,4.4359,0.3655,2.8008,1.0004,125.79,4.53
186,18220,1,4.5009,0.7645,2.4995,0.9693,137.03,5.07
187,18444,1,4.0947,0.7736,2.2183,0.8647,154.17,5.69
188,13888,1,3.9009,0.5221,2.2841,0.8563,151.53,5.51
189,11127,1,3.1238,0.3867,1.8685,0.6767,187.06,6.74
190,18623,1,3.7181,0.7860,1.9523,0.7606,174.62,6.48
191,22891,1,4.5407,1.0653,2.2935,0.9395,147.32,5.51
192,16882,1,3.5390,0.6914,1.9085,0.7384,179.80,6.65
193,16299,1,4.4494,0.6362,2.5566,0.9729,134.27,4.92
194,35666,1,5.1309,2.1055,1.9141,0.8794,169.23,6.56
195,12016,1,3.4538,0.4314,2.0626,0.7524,169.40,6.10
196,10390,1,3.6195,0.3567,2.2380,0.8049,156.92,5.63
197,13540,1,4.3583,0.5053,2.6071,0.9751,132.88,4.83
198,42169,1,6.8854,2.7746,2.5539,1.2347,124.55,4.97
199,12142,1,3.1717,0.4386,1.8642,0.6817,187.33,6.74
