prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57158,8,11.0322,6.7480,6.6259,2.1311,119.51,6.74
1,81646,8,11.0322,6.7480,6.4153,2.0576,119.51,7.01
2,76090,8,11.0322,6.7480,6.5655,2.2570,119.51,6.65
3,77617,8,11.0322,6.7480,6.6290,2.2669,119.51,6.65
4,55747,8,11.0322,6.7480,9.3312,2.8843,119.51,5.45
5,29498,8,11.0322,6.7480,7.9429,2.3806,119.51,7.01
6,85073,8,11.0322,6.7480,8.0821,2.4176,119.51,6.92
7,24370,8,11.0322,6.7480,2.9820,1.3500,119.51,6.65
8,29084,8,7.8556,4.5577,6.8505,2.0985,155.25,7.01
9,86449,8,7.8556,4.5577,7.1608,2.1877,155.25,6.74
10,13820,8,7.8556,4.5577,7.0670,2.1571,155.25,6.83
11,80111,8,7.8556,4.5577,8.8648,2.7433,155.25,6.40
12,21014,8,7.8556,4.5577,8.5362,2.6516,155.25,6.65
13,40539,8,7.8556,4.5577,8.5362,2.6516,155.25,6.65
14,41253,8,7.8556,4.5577,8.4483,2.6216,155.25,6.74
15,47961,8,7.8556,4.5577,3.1028,1.3370,155.25,6.74
16,37493,8,11.1238,6.8651,6.1929,2.0986,120.22,6.83
17,65396,8,11.1238,6.8651,6.3403,2.1484,120.22,6.65
18,19849,8,11.1238,6.8651,6.0460,2.0494,120.22,7.01
19,94472,8,11.1238,6.8651,7.3687,2.3111,120.22,6.92
20,78236,8,11.1238,6.8651,7.5175,2.3597,120.22,6.74
21,51271,8,11.1238,6.8651,6.7241,2.0559,120.22,6.92
22,86529,8,11.1238,6.8651,6.8538,2.0920,120.22,6.83
23,56310,8,11.1238,6.8651,3.6728,1.4768,120.22,6.48
24,24586,8,7.3481,4.4089,4.9956,2.1061,174.20,6.92
25,35659,8,7.3481,4.4089,4.9315,2.0811,174.20,7.01
26,36601,8,7.3481,4.4089,5.0888,2.1374,174.20,6.83
27,27547,8,7.3481,4.4089,5.3829,2.2324,174.20,6.56
28,90282,8,7.3481,4.4089,7.0039,2.3593,174.20,7.01
29,38905,8,7.3481,4.4089,8.0286,2.7181,174.20,5.95
30,38665,8,7.3481,4.4089,7.2750,2.4719,174.20,6.65
31,68405,8,7.3481,4.4089,4.0403,1.5227,174.20,7.01
32,83924,8,7.9437,4.6319,6.7777,2.2677,154.60,6.92
33,40640,8,7.9437,4.6319,6.8297,2.2885,154.60,6.83
34,24760,8,7.9437,4.6319,6.8297,2.2885,154.60,6.83
35,70404,8,7.9437,4.6319,8.5786,2.4632,154.60,7.01
36,74909,8,7.9437,4.6319,10.1439,2.9853,154.60,5.51
37,16245,8,7.9437,4.6319,8.8716,2.5509,154.60,6.74
38,14941,8,7.9437,4.6319,9.0363,2.6074,154.60,6.56
39,35576,8,7.9437,4.6319,3.3938,1.3933,154.60,6.92
40,58665,8,10.8756,6.9278,8.6825,2.5022,129.69,6.83
41,51288,8,10.8756,6.9278,8.7245,2.5200,129.69,6.74
42,70925,8,10.8756,6.9278,8.4071,2.4016,129.69,7.21
43,83377,8,10.8756,6.9278,6.7225,2.1832,129.69,6.83
44,34600,8,10.8756,6.9278,6.6558,2.1587,129.69,6.92
45,17068,8,10.8756,6.9278,6.8542,2.2320,129.69,6.65
46,82662,8,10.8756,6.9278,7.3381,2.3666,129.69,6.74
47,90967,8,10.8756,6.9278,7.2702,2.3400,129.69,6.83
48,36310,8,10.5098,6.3782,8.5689,2.6189,123.92,6.10
49,97404,8,10.5098,6.3782,8.0673,2.4464,123.92,6.65
50,25417,8,10.5098,6.3782,8.1950,2.4956,123.92,6.48
51,67302,8,10.5098,6.3782,6.7764,2.2257,123.92,6.56
52,80841,8,10.5098,6.3782,7.8013,2.5636,123.92,5.82
53,84104,8,10.5098,6.3782,7.2591,2.2761,123.92,6.83
54,46064,8,10.5098,6.3782,7.1532,2.3996,123.92,5.63
55,16285,8,10.5098,6.3782,6.6384,2.1747,123.92,6.56
56,26728,8,6.1232,3.5615,7.2224,2.4377,199.87,6.56
57,60666,8,6.1232,3.5615,7.1649,2.4160,199.87,6.65
58,24235,8,6.1232,3.5615,6.7885,2.2861,199.87,7.01
59,40886,8,6.1232,3.5615,7.1649,2.4160,199.87,6.65
60,47369,8,6.1232,3.5615,7.5307,2.5471,199.87,6.56
61,24987,8,6.1232,3.5615,7.2458,2.4552,199.87,6.74
62,62887,8,6.1232,3.5615,7.1855,2.4242,199.87,6.92
63,32507,8,6.1232,3.5615,7.1855,2.4242,199.87,6.92
64,55848,8,10.5585,6.3984,5.7883,2.0121,123.07,6.74
65,67033,8,10.5585,6.3984,5.7883,2.0121,123.07,6.74
