prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
167,27099,6.8688,3.9121,1.4639,1.2051,173.16,7.76
168,24662,6.4221,3.4799,1.4611,1.1983,174.02,7.64
169,32126,10.2142,4.9225,2.6487,2.1400,96.76,4.53
170,35391,9.1486,5.6025,1.7519,1.4535,144.38,6.83
171,20002,7.0418,2.6486,2.1959,1.7798,116.55,4.97
172,20782,7.0640,2.7944,2.1935,1.6790,119.92,5.28
173,22713,6.1976,3.1219,1.5267,1.2496,166.46,7.21
174,23489,6.6026,3.2508,1.6626,1.3630,152.76,6.65
175,23164,6.1221,3.1688,1.4677,1.2025,173.36,7.53
176,25572,7.4590,3.6528,1.8880,1.5529,134.52,5.95
177,29692,7.5933,4.4471,1.5587,1.2837,162.74,7.42
178,22075,7.6771,3.0198,2.3145,1.8927,109.93,4.74
179,22871,8.4260,3.1394,2.6245,2.1563,96.85,4.20
180,20572,5.6703,2.7578,1.4775,1.1586,175.80,7.64
181,22066,8.3089,3.0192,2.6322,2.1513,96.79,4.16
182,21823,7.0511,2.9647,2.0312,1.6608,125.29,5.39
183,20214,6.6862,2.6692,2.0095,1.6241,127.46,5.45
184,20180,5.6573,2.6662,1.4931,1.2089,171.17,7.31
185,23228,9.3290,3.2209,3.0374,2.4887,83.82,3.63
186,26319,8.5326,3.7863,2.3578,1.9333,107.87,4.79
187,20060,5.7607,2.6505,1.5534,1.2591,164.62,7.01
188,23214,6.8287,3.2240,1.7899,1.4686,142.03,6.17
189,20482,8.7675,2.7524,3.0608,2.4203,85.12,3.66
190,25043,6.9928,3.5669,1.7073,1.3966,149.45,6.56
191,21171,8.9095,2.8833,3.0893,2.3788,84.96,3.74
192,28003,8.1418,4.0952,2.0081,1.6512,126.52,5.69
193,23019,6.2003,3.1667,1.5111,1.2367,168.77,7.31
194,29371,7.7768,4.4123,1.6659,1.3747,152.18,6.92
195,24251,8.2314,3.3679,2.4182,1.9804,105.27,4.61
196,33700,8.5394,5.3128,1.5980,1.3228,158.68,7.42
197,21095,9.0969,2.8444,3.2276,2.4488,81.89,3.63
198,24634,6.3765,3.4768,1.4402,1.1803,176.57,7.76
199,22922,6.1537,3.1523,1.4901,1.2195,170.59,7.42
