prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
150,23321,1,5.3669,2.2185,1.1848,1.7685,162.62,3.53
151,66048,1,14.7794,10.6606,1.2778,2.5791,124.31,3.32
152,21707,1,5.0805,2.0151,1.1611,1.7122,167.02,3.63
153,55212,1,12.3173,7.9380,1.4288,2.6793,116.91,2.98
154,28595,1,6.6717,2.9109,1.3858,2.1449,136.14,3.05
155,37250,1,8.0159,4.3428,1.1940,2.2560,139.39,3.10
156,26044,1,5.9796,2.6076,1.2622,1.9108,151.84,3.35
157,28367,1,6.6889,2.8901,1.4107,2.1558,134.78,3.03
158,41665,1,8.5728,5.1869,1.1747,2.0096,151.22,3.61
159,24681,1,6.0896,2.4011,1.3889,2.0739,138.81,3.07
160,35009,1,7.0459,3.9623,1.0882,1.8006,166.04,3.85
161,25770,1,5.0604,2.5533,0.9373,1.4111,204.22,4.53
162,41090,1,8.4814,5.0286,1.2010,2.0475,148.29,3.53
163,22835,1,5.3596,2.1545,1.2255,1.7904,159.75,3.48
164,20963,1,6.0548,1.9224,1.5944,2.2847,123.90,2.68
165,25002,1,5.7229,2.4395,1.2282,1.8518,155.94,3.44
166,22203,1,6.6586,2.0722,1.7449,2.5613,111.63,2.43
167,28135,1,7.5335,2.8674,1.7219,2.6601,109.73,2.45
168,25617,1,5.9917,2.5405,1.2942,1.9437,148.36,3.28
169,32960,1,8.3328,3.6201,1.7069,2.7211,108.64,2.50
170,36045,1,7.7541,4.0970,1.2932,2.1339,140.00,3.26
171,20354,1,4.0023,1.8148,0.8364,1.2118,234.05,5.02
172,21642,1,5.4264,2.0084,1.2860,1.9149,149.80,3.24
173,23428,1,5.5144,2.2229,1.2380,1.8440,155.56,3.39
174,24185,1,6.1787,2.3124,1.4496,2.1789,132.43,2.91
175,23977,1,5.9158,2.2972,1.3612,2.0336,141.49,3.10
176,26135,1,6.6790,2.6094,1.5083,2.3112,125.81,2.77
177,30443,1,7.5861,3.2214,1.5934,2.5052,117.31,2.65
178,22831,1,5.7838,2.1511,1.3729,2.0319,140.94,3.07
179,23263,1,5.7345,2.2098,1.3411,1.9654,145.26,3.18
180,20877,1,5.2921,1.9085,1.2984,1.8758,151.32,3.26
181,22307,1,4.8560,2.0810,1.0469,1.5537,184.50,4.00
182,22409,1,5.7972,2.0898,1.4007,2.0760,138.10,2.99
183,20481,1,5.1983,1.9441,1.2746,1.8699,157.34,3.26
184,20906,1,5.5233,1.9082,1.3908,1.9958,141.63,3.07
185,23822,1,6.2903,2.2614,1.5273,2.2533,127.08,2.80
186,26508,1,6.3976,2.6387,1.4018,2.1269,136.21,3.03
187,20824,1,5.3363,1.9026,1.3209,1.8985,149.11,3.22
188,23860,1,6.2405,2.2910,1.4974,2.2075,129.64,2.86
189,20986,1,5.9455,1.9213,1.5531,2.2198,127.23,2.77
190,25915,1,7.1167,2.5559,1.7204,2.5615,112.26,2.50
191,21667,1,5.5330,2.0083,1.3412,1.9633,145.26,3.16
192,28584,1,5.0037,2.9048,0.7764,1.1870,243.93,5.51
193,23380,1,6.7858,2.2195,1.7469,2.5419,112.12,2.46
194,30599,1,7.3245,3.2371,1.5063,2.3287,125.26,2.86
195,24585,1,6.1079,2.3992,1.3957,2.0852,138.05,3.05
196,35167,1,7.9278,3.9722,1.4158,2.2930,129.44,3.03
197,21428,1,5.3959,1.9858,1.2963,1.9012,150.14,3.26
198,25115,1,6.3664,2.4649,1.4699,2.1906,131.23,2.91
199,23358,1,5.5868,2.2207,1.2758,1.8816,152.10,3.32
