prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57158,34.6569,13.0823,4.8128,15.5800,23.73,1.04
1,81646,27.0474,22.7009,0.9059,3.0933,117.80,5.95
2,76090,24.9511,20.4737,0.9506,3.1973,114.35,5.63
3,77617,25.5011,21.0767,0.9333,3.1373,115.72,5.75
4,55747,34.3152,12.6582,4.8159,15.5930,23.64,1.04
5,29498,8.3987,5.1341,0.7196,2.3030,156.84,6.02
6,85073,28.6157,24.3215,0.9176,3.0404,119.23,6.17
7,24370,7.3585,3.9607,0.7718,2.3913,150.69,5.57
8,29084,8.4968,5.0433,0.7703,2.4362,148.26,5.63
9,86449,29.6128,25.0343,0.9853,3.2672,111.83,5.75
10,13820,5.0625,1.9780,0.6999,2.1972,165.99,5.69
11,80111,26.6059,22.1615,0.9338,3.1766,115.20,5.75
12,21014,6.5653,3.2882,0.7491,2.3098,156.23,5.69
13,40539,11.4707,7.9592,0.7923,2.5040,145.81,5.89
14,41253,11.7432,8.2127,0.7917,2.5115,145.02,5.89
15,47961,13.7750,10.1311,0.7901,2.5939,140.51,5.95
16,37493,10.7082,7.1435,0.8066,2.5099,143.63,5.75
17,65396,27.5115,16.0909,2.4673,8.2421,44.83,2.06
18,19849,6.0933,3.0671,0.6992,2.1230,169.19,6.10
19,94472,33.6714,28.9008,0.9920,3.3933,107.32,5.75
20,78236,25.8042,21.3515,0.9446,3.1779,114.99,5.69
21,51271,15.0762,11.2558,0.8448,2.6824,134.02,5.89
22,86529,37.5107,25.0229,2.7138,9.0078,41.00,2.09
23,56310,16.6964,12.8143,0.8523,2.7493,131.89,5.89
24,24586,7.2949,4.1026,0.7295,2.2612,160.38,5.89
25,35659,10.1445,6.6870,0.7854,2.4391,148.08,5.89
26,36601,10.4958,6.9083,0.8055,2.5023,142.72,5.75
27,27547,8.0723,4.6975,0.7509,2.3701,151.71,5.75
28,90282,31.0511,26.8027,0.9001,3.0307,120.52,6.32
29,38905,10.9512,7.5185,0.7638,2.4099,149.16,6.10
30,38665,11.1176,7.4674,0.8171,2.5791,140.27,5.69
31,68405,21.6478,17.3167,0.9464,3.0733,118.22,5.63
32,83924,28.5758,23.8374,1.1604,3.2222,108.05,5.75
33,40640,11.3868,7.9686,0.7660,2.4208,149.79,6.10
34,24760,7.2862,4.0969,0.7235,2.2396,160.54,5.95
35,70404,22.3792,18.0964,0.9287,3.0193,119.55,5.75
36,74909,24.6196,20.0406,0.9824,3.2566,111.81,5.45
37,16245,5.6188,2.3621,0.8060,2.2406,157.21,5.63
38,14941,4.7811,2.1460,0.5976,1.8648,194.30,6.74
39,35576,10.1704,6.6697,0.7943,2.4644,146.26,5.82
40,58665,17.6833,13.7006,0.8627,2.8039,128.56,5.82
41,51288,15.2389,11.2567,0.8840,2.8085,128.57,5.63
42,70925,22.4203,18.3065,0.8977,2.9205,124.46,5.95
43,83377,28.0951,23.6449,1.0185,3.1088,115.05,5.95
44,34600,9.8870,6.3960,0.7866,2.4310,146.67,5.89
45,17068,5.6340,2.5620,0.7107,2.1572,166.66,5.95
46,82662,27.7079,23.3637,0.9248,3.0994,117.86,5.95
47,90967,32.0677,27.1944,1.0366,3.4873,105.06,5.51
48,36310,10.4494,6.8549,0.8147,2.5330,142.44,5.69
49,97404,35.1053,30.2190,1.0083,3.4880,104.78,5.69
50,25417,7.5559,4.2544,0.7397,2.3272,155.08,5.82
51,67302,21.2810,16.8997,0.9975,3.0775,116.86,5.57
52,80841,34.4941,22.4357,2.5747,8.7561,42.46,2.10
53,84104,28.3781,24.0378,1.0001,3.0097,117.97,6.17
54,46064,30.1672,9.5604,4.5687,14.8255,24.85,1.03
55,16285,5.5983,2.3563,0.8057,2.2188,157.93,5.69
56,26728,7.7603,4.5406,0.7175,2.2577,159.02,6.02
57,60666,18.3304,14.4185,0.8448,2.7817,130.88,5.95
58,24235,7.2909,3.9386,0.7649,2.3659,152.73,5.63
59,40886,11.5127,8.0323,0.7737,2.4493,147.11,6.02
60,47369,13.7195,9.9730,0.8081,2.6480,136.66,5.82
61,24987,7.4319,4.1520,0.7423,2.3031,156.10,5.82
62,62887,19.3178,15.2149,0.8877,2.9331,124.79,5.69
63,32507,9.1788,5.8520,0.7654,2.3297,153.90,6.02
64,55848,16.6807,12.6695,0.8811,2.8460,127.64,5.69
65,67033,21.0503,16.7618,1.0768,2.8966,119.39,5.89
