prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
188,81381,24.1137,19.3169,2.5886,1.7464,106.74,6.48
189,39230,10.0536,6.4720,1.8476,1.3820,142.96,6.65
190,41626,10.4463,7.0508,1.7508,1.3100,150.78,7.11
191,49340,13.6014,9.0177,2.3636,1.7658,111.70,5.51
192,57946,15.8068,11.4616,2.3822,1.5603,117.83,6.48
193,75112,21.2388,17.1654,2.2191,1.4623,125.69,7.53
194,82967,24.2771,20.0331,2.2209,1.6023,120.64,7.11
195,73163,21.2417,16.3729,2.6693,1.7460,105.16,6.24
196,50003,12.8583,9.2536,1.8637,1.3866,142.04,7.01
197,49205,12.8620,9.0011,1.9880,1.4885,132.61,6.56
198,23628,8.2568,3.2594,2.5935,1.9243,102.45,4.38
199,27565,7.4899,4.0023,1.7932,1.3510,146.81,6.40
