prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,21359,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
1,67610,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
2,51583,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
3,45940,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
4,76082,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
5,13949,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
6,48737,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
7,52305,8,8.1288,3.8475,0.0000,0.0000,119.59,0.00
8,46596,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
9,42433,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
10,55705,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
11,39428,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
12,97202,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
13,41364,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
14,84224,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
15,41085,8,9.5855,4.9269,0.0000,0.0000,109.90,0.00
16,42399,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
17,26995,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
18,96626,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
19,55843,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
20,40761,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
21,40531,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
22,57284,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
23,54495,8,8.8641,4.3818,0.0000,0.0000,114.23,0.00
24,45924,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
25,58514,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
26,29550,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
27,59277,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
28,56028,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
29,55048,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
30,33241,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
31,79678,8,8.7952,4.3090,0.0000,0.0000,114.13,0.00
32,76968,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
33,45169,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
34,67357,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
35,80060,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
36,34953,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
37,44079,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
38,41330,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
39,59768,8,9.5051,4.8390,0.0000,0.0000,109.73,0.00
40,48911,8,9.2132,4.6121,0.0000,0.0000,111.28,0.00
