prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57158,9.3919,4.5403,3.2151,1.1933,105.53,6.02
1,81646,14.0978,8.4557,4.0201,1.2827,90.75,6.32
2,76090,12.9291,7.5160,3.8427,1.2620,94.58,6.24
3,77617,13.6631,7.7762,4.1920,1.3580,86.97,5.82
4,55747,9.2306,4.3816,3.2662,1.1899,105.59,5.75
5,29498,4.7222,1.5699,1.9934,0.9139,162.42,6.10
6,85073,15.0050,9.1264,4.2132,1.3291,87.09,6.24
7,24370,4.1063,1.1627,1.8244,0.8806,173.94,5.95
8,29084,4.6771,1.5270,1.9996,0.9103,162.53,6.02
9,86449,15.4990,9.4242,4.3717,1.3660,84.28,6.10
10,13820,2.8683,0.5261,1.3493,0.7813,218.60,6.10
11,80111,14.1875,8.2264,4.2528,1.3697,85.89,5.89
12,21014,3.6215,0.9376,1.6263,0.8330,190.77,6.17
13,40539,6.4071,2.5722,2.5382,1.0289,133.51,5.89
14,41253,6.5091,2.6826,2.5402,1.0222,133.81,5.95
15,47961,7.6007,3.4005,2.8247,1.0826,121.90,5.95
16,37493,5.8943,2.2654,2.3797,0.9894,141.09,5.95
17,65396,10.9216,5.7425,3.6120,1.2387,98.86,5.89
18,19849,3.5105,0.8658,1.5974,0.8240,193.59,6.10
19,94472,17.6977,11.0570,4.8195,1.4661,77.10,5.95
20,78236,13.6792,7.8937,4.1239,1.3293,88.50,5.95
21,51271,8.2663,3.8607,3.0005,1.1268,116.21,5.89
22,86529,16.2907,9.4281,4.9489,1.5433,74.61,5.39
23,56310,8.9754,4.4562,3.1069,1.1251,113.29,6.10
24,24586,4.0799,1.2085,1.7931,0.8627,178.31,6.10
25,35659,5.4033,2.1077,2.1417,0.9106,155.36,6.40
26,36601,5.7009,2.2049,2.2878,0.9612,146.45,6.10
27,27547,4.4468,1.4142,1.9122,0.8895,168.83,6.10
28,90282,16.2231,10.1694,4.3694,1.3463,84.58,6.32
29,38905,7.9238,2.4156,3.6289,1.5042,92.95,4.00
30,38665,6.0157,2.3953,2.3715,0.9861,141.42,6.10
31,68405,11.6309,6.2423,3.7893,1.2850,95.02,5.82
32,83924,15.1150,8.9150,4.4696,1.4045,82.58,5.82
33,40640,6.3262,2.5726,2.4852,1.0063,136.40,6.02
34,24760,4.0915,1.2021,1.7999,0.8639,177.20,6.10
35,70404,11.9075,6.5437,3.7875,1.2636,95.45,5.95
36,74909,13.7152,7.3476,4.5344,1.4810,80.41,5.22
37,16245,3.1359,0.6359,1.4669,0.8035,204.80,6.02
38,14941,2.9710,0.5677,1.3958,0.7862,213.04,6.10
39,35576,5.6320,2.1000,2.2979,0.9782,144.96,5.95
40,58665,9.3706,4.8013,3.1690,1.1256,112.05,6.17
41,51288,8.1598,3.8311,2.9325,1.1013,118.28,6.02
42,70925,11.9064,6.6267,3.7217,1.2360,96.98,6.10
43,83377,14.8806,8.8228,4.3446,1.3681,84.52,5.95
44,34600,5.4192,2.0132,2.2039,0.9527,150.32,6.10
45,17068,3.2273,0.7026,1.4844,0.8139,202.80,6.10
46,82662,14.6785,8.7278,4.2682,1.3482,86.04,6.02
47,90967,16.7802,10.3319,4.6769,1.4323,79.40,5.95
48,36310,5.9032,2.1721,2.4384,1.0277,137.22,5.69
49,97404,18.4318,11.6223,4.9545,1.4941,75.19,5.95
50,25417,4.3363,1.2607,1.9120,0.9242,166.47,5.82
51,67302,11.3470,6.0768,3.6977,1.2562,97.15,5.89
52,80841,16.5339,8.3399,5.8644,1.8784,62.48,4.30
53,84104,14.8787,9.0029,4.2241,1.3295,87.14,6.17
54,46064,7.5380,3.1854,2.9370,1.1383,117.63,5.57
55,16285,3.1408,0.6373,1.4692,0.8047,204.51,6.02
56,26728,4.3989,1.3584,1.9027,0.8969,168.39,6.02
57,60666,9.8744,5.0724,3.3368,1.1735,106.62,6.02
58,24235,4.0480,1.1473,1.7998,0.8710,176.51,6.02
59,40886,6.4211,2.6089,2.5259,1.0199,134.30,5.95
60,47369,7.3279,3.3435,2.6717,1.0306,128.50,6.24
61,24987,4.0274,1.2278,1.7434,0.8396,182.89,6.32
62,62887,10.2022,5.3804,3.3459,1.1597,106.18,6.17
63,32507,5.1122,1.8158,2.1183,0.9284,155.32,6.10
64,55848,8.8913,4.3826,3.0917,1.1236,113.56,6.10
65,67033,11.0465,6.0366,3.5179,1.1903,102.20,6.17
