prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
101,56469,1,8.1796,4.4303,2.3485,1.1102,136.56,6.10
102,48444,1,6.8445,3.4376,2.1884,0.9700,150.29,6.56
103,60058,1,9.2093,4.9829,2.6362,1.2762,121.14,5.45
104,10634,1,3.9538,0.3668,2.5623,0.8033,142.74,5.63
105,54092,1,7.5633,4.1618,2.1643,0.9954,150.52,6.65
106,44158,1,8.0415,2.9906,3.2994,1.4090,101.37,4.38
107,48261,1,6.6168,3.4159,2.0590,0.9082,159.95,7.01
108,64982,1,8.9914,5.6635,2.0575,1.0199,153.85,7.01
109,51385,1,7.6819,3.8332,2.4491,1.1129,133.03,5.89
110,56240,1,7.6046,4.4993,1.9974,0.9377,164.88,7.21
111,38287,1,7.3813,2.3566,3.3120,1.3672,101.90,4.34
112,41060,1,5.9030,2.6583,2.1376,0.8897,157.80,6.74
113,45042,1,6.8479,3.0644,2.4561,1.0514,135.32,5.89
114,89836,1,16.3073,10.0416,3.6574,2.1186,81.71,3.94
115,51716,1,9.0037,3.8628,3.2780,1.4964,99.59,4.38
116,62277,1,8.5962,5.3064,2.0458,0.9977,155.63,7.01
117,80709,1,11.9543,8.3218,2.1528,1.1929,140.95,6.65
118,60401,1,8.3769,5.0097,2.0969,1.0188,152.05,6.83
119,59059,1,8.6576,4.8389,2.3825,1.1474,134.08,6.02
120,54036,1,8.5733,4.1611,2.8067,1.2919,116.04,5.12
121,52948,1,7.7832,4.0236,2.3905,1.0921,136.19,6.02
122,76647,1,11.0091,7.5886,2.0536,1.1043,149.69,7.01
123,85185,1,12.8352,9.1509,2.1752,1.2220,138.97,6.65
124,65634,1,9.4770,5.7908,2.2826,1.1370,138.90,6.32
125,38101,1,6.0025,2.3415,2.4174,0.9963,139.85,5.95
126,46758,1,6.6387,3.2603,2.1904,0.9660,151.55,6.56
127,50318,1,7.1729,3.7136,2.2198,0.9971,148.01,6.48
128,48414,1,6.6326,3.4444,2.0527,0.9083,160.59,7.01
129,50414,1,7.1317,3.7093,2.1886,0.9858,149.60,6.56
130,41436,1,5.7109,2.6777,1.9869,0.8338,168.80,7.21
131,57507,1,8.1669,4.6133,2.2389,1.0598,144.08,6.40
132,54517,1,7.3080,4.2093,1.9588,0.9094,165.23,7.31
133,42523,1,5.8873,2.7883,2.0128,0.8632,165.22,7.11
134,37852,1,5.5233,2.3089,2.1230,0.8735,159.28,6.74
