prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57158,4,13.1518,7.0046,0.0000,0.0000,83.29,0.00
1,81646,4,13.1518,7.0046,0.0000,0.0000,83.29,0.00
2,76090,4,13.1518,7.0046,0.0000,0.0000,83.29,0.00
3,77617,4,13.1518,7.0046,0.0000,0.0000,83.29,0.00
4,55747,4,9.2208,4.1709,0.0000,0.0000,101.39,0.00
5,29498,4,9.2208,4.1709,0.0000,0.0000,101.39,0.00
6,85073,4,9.2208,4.1709,0.0000,0.0000,101.39,0.00
7,24370,4,9.2208,4.1709,0.0000,0.0000,101.39,0.00
8,29084,4,10.1295,4.9033,0.0000,0.0000,97.97,0.00
9,86449,4,10.1295,4.9033,0.0000,0.0000,97.97,0.00
10,13820,4,10.1295,4.9033,0.0000,0.0000,97.97,0.00
11,80111,4,10.1295,4.9033,0.0000,0.0000,97.97,0.00
12,21014,4,5.7963,2.6713,0.0000,0.0000,163.84,0.00
13,40539,4,5.7963,2.6713,0.0000,0.0000,163.84,0.00
14,41253,4,5.7963,2.6713,0.0000,0.0000,163.84,0.00
15,47961,4,5.7963,2.6713,0.0000,0.0000,163.84,0.00
16,37493,4,10.2962,4.9920,0.0000,0.0000,96.53,0.00
17,65396,4,10.2962,4.9920,0.0000,0.0000,96.53,0.00
18,19849,4,10.2962,4.9920,0.0000,0.0000,96.53,0.00
19,94472,4,10.2962,4.9920,0.0000,0.0000,96.53,0.00
20,78236,4,12.2804,6.3696,0.0000,0.0000,86.62,0.00
21,51271,4,12.2804,6.3696,0.0000,0.0000,86.62,0.00
22,86529,4,12.2804,6.3696,0.0000,0.0000,86.62,0.00
23,56310,4,12.2804,6.3696,0.0000,0.0000,86.62,0.00
24,24586,4,4.8433,2.0048,0.0000,0.0000,180.38,0.00
25,35659,4,4.8433,2.0048,0.0000,0.0000,180.38,0.00
26,36601,4,4.8433,2.0048,0.0000,0.0000,180.38,0.00
27,27547,4,4.8433,2.0048,0.0000,0.0000,180.38,0.00
28,90282,4,10.8486,5.3340,0.0000,0.0000,92.84,0.00
29,38905,4,10.8486,5.3340,0.0000,0.0000,92.84,0.00
30,38665,4,10.8486,5.3340,0.0000,0.0000,92.84,0.00
31,68405,4,10.8486,5.3340,0.0000,0.0000,92.84,0.00
32,83924,4,10.2222,4.8825,0.0000,0.0000,95.89,0.00
33,40640,4,10.2222,4.8825,0.0000,0.0000,95.89,0.00
34,24760,4,10.2222,4.8825,0.0000,0.0000,95.89,0.00
35,70404,4,10.2222,4.8825,0.0000,0.0000,95.89,0.00
36,74909,4,5.8424,2.8052,0.0000,0.0000,168.57,0.00
37,16245,4,5.8424,2.8052,0.0000,0.0000,168.57,0.00
38,14941,4,5.8424,2.8052,0.0000,0.0000,168.57,0.00
39,35576,4,5.8424,2.8052,0.0000,0.0000,168.57,0.00
40,58665,4,11.8690,6.0417,0.0000,0.0000,87.86,0.00
41,51288,4,11.8690,6.0417,0.0000,0.0000,87.86,0.00
42,70925,4,11.8690,6.0417,0.0000,0.0000,87.86,0.00
43,83377,4,11.8690,6.0417,0.0000,0.0000,87.86,0.00
44,34600,4,10.7880,5.4015,0.0000,0.0000,95.05,0.00
45,17068,4,10.7880,5.4015,0.0000,0.0000,95.05,0.00
46,82662,4,10.7880,5.4015,0.0000,0.0000,95.05,0.00
47,90967,4,10.7880,5.4015,0.0000,0.0000,95.05,0.00
48,36310,4,10.6904,5.2753,0.0000,0.0000,94.55,0.00
49,97404,4,10.6904,5.2753,0.0000,0.0000,94.55,0.00
50,25417,4,10.6904,5.2753,0.0000,0.0000,94.55,0.00
51,67302,4,10.6904,5.2753,0.0000,0.0000,94.55,0.00
52,80841,4,10.7009,5.2644,0.0000,0.0000,94.18,0.00
53,84104,4,10.7009,5.2644,0.0000,0.0000,94.18,0.00
54,46064,4,10.7009,5.2644,0.0000,0.0000,94.18,0.00
55,16285,4,10.7009,5.2644,0.0000,0.0000,94.18,0.00
56,26728,4,5.9387,2.7847,0.0000,0.0000,162.33,0.00
57,60666,4,5.9387,2.7847,0.0000,0.0000,162.33,0.00
58,24235,4,5.9387,2.7847,0.0000,0.0000,162.33,0.00
59,40886,4,5.9387,2.7847,0.0000,0.0000,162.33,0.00
60,47369,4,6.4894,3.1649,0.0000,0.0000,154.01,0.00
61,24987,4,6.4894,3.1649,0.0000,0.0000,154.01,0.00
62,62887,4,6.4894,3.1649,0.0000,0.0000,154.01,0.00
63,32507,4,6.4894,3.1649,0.0000,0.0000,154.01,0.00
64,55848,4,10.9445,5.3060,0.0000,0.0000,90.80,0.00
65,67033,4,10.9445,5.3060,0.0000,0.0000,90.80,0.00
