num_prefixes,prefix_len,topk,suffix_len,batch_size,flat_ms,cascade_ms,ml_cascade_ms,fasttree_ms,deft_ms,cascade_diff,ml_cascade_diff,fasttree_diff,deft_diff
1,1024,8,10,8,0.022816000506281853,0.017424000427126884,0.04084799997508526,0.018015999346971512,0.020191999152302742,0.000244140625,0.0001220703125,,
1,2048,8,10,8,0.03302399814128876,0.01865600049495697,0.056384000927209854,0.02067199908196926,0.0226879995316267,0.0001220703125,0.0001220703125,,
1,4096,8,10,8,0.05056000128388405,0.03936000168323517,0.0843840017914772,0.026399999856948853,0.026688000187277794,6.103515625e-05,6.103515625e-05,,
1,8192,8,10,8,0.0891840010881424,0.04492799937725067,0.14396800100803375,0.03705599904060364,0.04411200061440468,6.103515625e-05,6.103515625e-05,,
1,16384,8,10,8,0.16832000017166138,0.04950400069355965,0.2586880028247833,0.061983998864889145,0.08300799876451492,3.0517578125e-05,3.0517578125e-05,,
1,32768,8,10,8,0.32470399141311646,0.06534399837255478,0.49215999245643616,0.10768000036478043,0.15089599788188934,3.0517578125e-05,3.0517578125e-05,,
