prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
112,41060,1,15.4484,8.1235,0.0118,7.4014,69.90,8.09
113,45042,1,18.5456,9.1898,0.0144,10.4915,54.73,8.09
114,89836,1,46.0704,26.3756,0.0207,23.1792,26.00,8.09
115,51716,1,19.8422,11.2180,0.0124,9.4023,59.37,8.09
116,62277,1,21.0144,14.8064,0.0087,7.8866,82.47,8.09
117,80709,1,30.5429,22.2079,0.0096,11.2333,61.43,8.09
118,60401,1,25.2019,14.1922,0.0142,12.0426,46.50,8.09
119,59059,1,22.4006,13.7495,0.0112,9.2702,59.18,8.09
120,54036,1,21.0321,11.9836,0.0125,10.5610,56.58,8.09
121,52948,1,20.4871,11.6541,0.0125,10.0047,57.96,8.09
122,76647,1,28.1651,20.5586,0.0091,8.7785,67.31,8.09
123,85185,1,38.3405,24.3026,0.0153,15.4170,36.47,8.09
124,65634,1,25.1721,16.2379,0.0115,9.0296,57.31,8.09
125,38101,1,13.7475,7.2214,0.0109,7.8460,78.45,8.09
126,46758,1,17.6329,9.6720,0.0120,9.5888,64.31,8.09
127,50318,1,18.8632,10.8525,0.0111,8.4090,63.91,8.09
128,48414,1,16.1914,10.2042,0.0087,8.1671,85.51,8.09
129,50414,1,18.2398,10.8581,0.0108,7.7885,69.36,8.09
130,41436,1,13.6095,8.1956,0.0092,5.5804,94.57,8.09
131,57507,1,21.0918,13.2520,0.0104,7.9311,65.31,8.09
132,54517,1,17.1284,12.1987,0.0067,6.6955,103.86,8.09
133,42523,1,17.3103,8.4599,0.0135,9.2837,57.85,8.09
134,37852,1,12.9218,7.1277,0.0090,7.0586,88.37,8.09
135,50824,1,19.5522,10.9851,0.0125,9.1081,59.76,8.09
136,50145,1,19.6713,10.7936,0.0128,9.2283,57.67,8.09
137,37155,1,12.8204,6.9574,0.0098,6.9570,87.33,8.09
138,52689,1,19.8985,11.5227,0.0121,9.4610,61.13,8.09
139,72055,1,29.2868,18.5876,0.0136,13.1956,47.85,8.09
140,67150,1,23.4735,16.6809,0.0095,7.3906,75.38,8.09
141,59707,1,23.3366,13.9627,0.0130,10.1994,54.62,8.09
142,67491,1,22.2476,16.8122,0.0078,6.1857,94.20,8.09
143,26701,1,10.5664,4.4576,0.0113,6.5664,83.81,8.09
144,49208,1,15.2986,10.5167,0.0078,4.8785,107.07,8.09
145,54068,1,23.4997,11.9972,0.0162,13.0405,44.51,8.09
146,35154,1,13.2352,6.4608,0.0126,7.3621,75.58,8.09
147,62229,1,23.5744,14.7947,0.0109,10.4426,58.32,8.09
148,29037,1,10.0163,4.9546,0.0095,6.0292,101.15,8.09
149,89113,1,35.5239,26.0215,0.0108,12.7012,53.88,8.09
150,36653,1,14.1552,6.8462,0.0125,8.2777,70.05,8.09
151,53035,1,16.9330,11.6424,0.0079,6.4869,96.78,8.09
152,80372,1,35.9108,22.1058,0.0159,16.5191,37.09,8.09
153,44302,1,16.9645,8.9695,0.0131,8.9247,64.04,8.09
154,39868,1,14.9044,7.6936,0.0112,9.0273,71.00,8.09
155,39764,1,15.0054,7.6494,0.0141,9.0941,69.60,8.09
156,90961,1,38.5503,27.0521,0.0126,11.9109,44.53,8.09
157,91256,1,35.5367,27.1927,0.0092,8.9453,61.36,8.09
158,51147,1,18.2026,11.1145,0.0102,7.7417,72.23,8.09
159,50635,1,19.6314,10.9468,0.0117,9.1515,58.95,8.09
160,60356,1,26.0605,14.2127,0.0152,12.8904,43.21,8.09
161,79138,1,35.0525,21.6286,0.0150,15.6871,38.14,8.09
162,52504,1,20.3943,11.4975,0.0177,9.9325,57.55,8.09
163,58683,1,19.0872,13.6507,0.0079,5.9580,94.18,8.09
164,63507,1,23.5140,15.3052,0.0116,10.3540,62.37,8.09
165,58138,1,23.0213,13.4712,0.0148,9.8422,53.61,8.09
166,64303,1,24.8779,15.5894,0.0145,11.7030,55.12,8.09
167,78586,1,27.7230,21.3453,0.0078,8.3823,80.28,8.09
168,33869,1,14.1926,6.1849,0.0152,8.2873,63.94,8.09
169,48506,1,18.4663,10.2222,0.0129,10.4213,62.10,8.09
170,58838,1,22.8792,13.6880,0.0135,9.7247,55.71,8.09
171,45839,1,14.2525,9.3990,0.0078,6.2355,105.49,8.09
172,49642,1,15.9723,10.6506,0.0080,5.5216,96.21,8.09
173,54351,1,21.0406,12.1070,0.0138,10.5738,57.31,8.09
174,25260,1,9.9525,4.1800,0.0112,5.9448,88.70,8.09
175,91880,1,34.3673,27.4814,0.0078,7.7767,74.35,8.09
176,12567,1,20.2763,1.7507,0.0413,19.0425,27.64,8.09
177,89057,1,34.7000,25.9794,0.0099,11.9293,58.71,8.09
178,48738,1,18.5002,10.2584,0.0130,10.4765,62.12,8.09
179,82058,1,31.8529,22.8819,0.0110,9.0595,57.07,8.09
180,59677,1,19.5517,13.9265,0.0078,6.4454,91.02,8.09
181,42255,1,16.6754,8.3830,0.0138,8.6149,61.74,8.09
182,53448,1,20.7351,11.7723,0.0132,10.2920,57.13,8.09
183,50159,1,19.4314,10.8039,0.0116,8.9921,59.34,8.09
184,14487,1,4.9940,2.0478,0.0067,3.9176,173.78,8.09
185,44715,1,15.8752,9.0633,0.0108,7.8570,75.16,8.09
186,41743,1,13.3478,8.2649,0.0081,5.3414,100.73,8.09
187,58717,1,21.1723,13.6351,0.0105,8.0257,67.93,8.09
188,81381,1,30.7488,22.4801,0.0099,11.4121,61.92,8.09
189,39230,1,14.5522,7.5042,0.0115,8.6621,72.64,8.09
190,41626,1,13.4453,8.2505,0.0084,5.4313,98.56,8.09
191,49340,1,18.1105,10.5408,0.0109,7.6610,67.64,8.09
192,57946,1,23.1253,13.3693,0.0131,9.9888,52.48,8.09
193,75112,1,25.9396,19.9161,0.0070,6.6387,85.00,8.09
194,82967,1,30.1292,23.3313,0.0077,7.3155,75.32,8.09
195,73163,1,32.4237,19.0447,0.0164,16.2951,38.27,8.09
196,50003,1,17.0785,10.7308,0.0096,6.6430,80.66,8.09
197,49205,1,18.8109,10.5201,0.0121,8.3689,61.75,8.09
198,23628,1,9.6528,3.7526,0.0115,7.2452,86.78,8.09
199,27565,1,10.2382,4.6214,0.0112,6.2438,91.16,8.09
