prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
122,37414,11.7942,6.1009,3.9593,1.4020,89.93,7.21
123,24353,8.3219,3.3918,3.2470,1.3620,103.85,6.74
124,41539,13.3642,7.0671,4.4393,1.5064,81.31,6.92
125,25484,10.6757,3.6569,4.6515,1.9197,72.95,4.83
126,38346,11.7019,6.3356,3.7440,1.3121,95.41,7.76
127,23321,9.9776,3.2358,4.4149,1.8835,75.94,4.83
128,36659,13.1578,5.8742,5.0513,1.8057,70.29,5.57
129,22028,7.4327,3.0179,2.8696,1.2465,115.97,7.21
130,20235,7.3671,2.6768,3.0168,1.3523,109.16,6.56
131,29671,10.2627,4.4447,3.9249,1.5319,88.00,6.24
132,20910,7.6205,2.8152,3.1044,1.3729,106.55,6.48
133,23088,8.4876,3.1637,3.4800,1.4904,96.17,6.10
134,20567,7.7045,2.7575,3.1884,1.4223,103.50,6.24
135,20988,8.4843,2.8322,3.6540,1.6161,90.58,5.51
136,24936,8.0387,3.5285,2.9786,1.2368,113.52,7.42
137,20361,6.9771,2.7007,2.7506,1.2308,119.73,7.21
138,25366,9.3020,3.6336,3.7516,1.5517,90.33,5.95
139,35933,12.6981,5.7291,4.8268,1.7401,73.47,5.75
140,20195,8.2589,2.6691,3.5949,1.6130,91.60,5.51
141,35382,11.5867,5.5986,4.1340,1.4970,85.50,6.65
142,23837,7.9228,3.2938,3.0426,1.2836,110.61,7.11
143,20900,7.2650,2.8158,2.8750,1.2700,115.08,7.01
144,26801,9.0917,3.8749,3.4720,1.4074,98.15,6.65
145,20544,7.0527,2.7559,2.7680,1.2338,119.16,7.21
146,39091,12.0773,6.4817,3.9134,1.3607,91.50,7.53
147,22433,7.7816,3.0711,3.0709,1.3219,108.69,6.83
148,38075,12.2377,6.2370,4.1823,1.4688,85.32,6.92
149,22903,8.4629,3.1448,3.4731,1.4910,96.28,6.10
150,21837,7.6477,2.9987,3.0167,1.3154,110.13,6.83
151,62358,22.4524,12.8940,7.0918,1.9991,53.57,5.95
152,21215,7.8604,2.8879,3.2199,1.4162,102.97,6.32
153,50280,16.0286,9.3099,4.8539,1.5104,76.20,7.31
154,27501,9.0810,4.0045,3.3955,1.3578,100.86,6.92
155,36187,11.1666,5.8070,3.7113,1.3342,95.53,7.53
156,25150,9.6891,3.5741,4.0469,1.6735,83.73,5.51
157,27769,9.9444,4.0326,3.9579,1.5793,86.61,5.95
158,38988,12.2977,6.4750,4.0715,1.4182,87.93,7.21
159,22677,7.6562,3.1232,2.9578,1.2733,112.95,7.11
160,33647,10.6565,5.2848,3.6841,1.3651,95.31,7.21
161,25167,8.4407,3.5730,3.2191,1.3317,105.18,6.92
162,38356,12.9956,6.3391,4.6499,1.6262,76.92,6.24
163,22554,7.5764,3.1134,2.9098,1.2527,114.72,7.21
164,20552,9.7607,2.7591,4.5179,2.0118,73.13,4.41
165,24496,8.6707,3.4169,3.4612,1.4501,97.45,6.32
166,21462,7.2159,2.9155,2.7833,1.2248,119.06,7.31
167,27099,8.3376,3.9108,2.9504,1.1898,115.66,7.88
168,24662,7.8372,3.4773,2.8745,1.2007,117.43,7.64
169,32126,12.8226,4.9213,5.3921,2.0322,64.80,4.79
170,35391,11.4312,5.6004,4.0241,1.4580,87.81,6.83
171,20002,10.4800,2.6499,5.0317,2.2668,65.39,3.91
172,20782,8.9038,2.7950,3.9408,1.7521,83.81,5.07
173,22713,7.5906,3.1236,2.9118,1.2536,114.62,7.21
174,23489,7.8420,3.2515,3.0074,1.2783,111.54,7.11
175,23164,7.4776,3.1646,2.8173,1.2051,118.71,7.53
176,25572,9.3442,3.6519,3.7669,1.5569,89.95,5.95
177,29692,9.3456,4.4475,3.3033,1.2875,104.53,7.42
178,22075,10.6593,3.0192,4.9690,2.1575,67.01,4.16
179,22871,9.3165,3.1390,4.0311,1.7362,82.88,5.22
180,20572,6.8054,2.7580,2.6065,1.1637,126.50,7.64
181,22066,9.9078,3.0187,4.4793,1.9473,74.32,4.61
182,21823,8.8409,2.9641,3.8137,1.6660,87.12,5.39
183,20214,8.3661,2.6682,3.6611,1.6456,89.86,5.39
184,20180,6.8695,2.6671,2.6985,1.2152,121.83,7.31
185,23228,11.9097,3.2192,5.6883,2.4293,58.92,3.74
186,26319,9.6145,3.7861,3.8766,1.5788,87.85,5.89
187,20060,7.2001,2.6491,2.9220,1.3158,112.50,6.74
188,23214,8.3641,3.2212,3.3647,1.4372,99.56,6.32
189,20482,10.0660,2.7527,4.7344,2.1146,70.01,4.20
190,25043,8.6665,3.5664,3.3763,1.4006,100.39,6.56
191,21171,12.2251,2.8811,6.0490,2.6676,54.79,3.35
192,28003,10.3025,4.0908,4.1593,1.6572,82.42,5.69
193,23019,7.5941,3.1689,2.8960,1.2407,115.70,7.31
194,29371,9.6453,4.4128,3.5276,1.3780,97.85,6.92
195,24251,10.2926,3.3688,4.5575,1.9161,73.95,4.79
196,33700,10.5381,5.3115,3.5932,1.3275,97.96,7.42
197,21095,7.7957,2.8443,3.2022,1.4109,103.40,6.32
198,24634,7.7799,3.4779,2.8374,1.1837,119.01,7.76
199,22922,7.5210,3.1532,2.8516,1.2242,117.22,7.42
