prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,57158,8,9.3520,6.7496,2.7481,2.1554,196.74,6.65
1,81646,8,9.3520,6.7496,2.6110,2.0539,196.74,7.01
2,76090,8,9.3520,6.7496,2.8615,2.2542,196.74,6.65
3,77617,8,9.3520,6.7496,2.7511,2.1712,196.74,6.92
4,55747,8,9.3520,6.7496,4.0850,3.3396,196.74,4.45
5,29498,8,9.3520,6.7496,2.9456,2.4511,196.74,6.83
6,85073,8,9.3520,6.7496,2.8836,2.4006,196.74,7.01
7,24370,8,9.3520,6.7496,1.9558,1.4688,196.74,6.65
8,29084,8,6.5288,4.5611,2.6851,2.0978,260.20,7.01
9,86449,8,6.5288,4.5611,2.8402,2.2211,260.20,6.65
10,13820,8,6.5288,4.5611,2.8009,2.1896,260.20,6.74
11,80111,8,6.5288,4.5611,3.4476,2.6476,260.20,6.65
12,21014,8,6.5288,4.5611,3.4318,2.6375,260.20,6.65
13,40539,8,6.5288,4.5611,3.4318,2.6375,260.20,6.65
14,41253,8,6.5288,4.5611,3.4318,2.6375,260.20,6.65
15,47961,8,6.5288,4.5611,1.9466,1.3555,260.20,6.74
16,37493,8,9.4820,6.8698,2.7368,2.1559,196.00,6.56
17,65396,8,9.4820,6.8698,2.7126,2.1393,196.00,6.65
18,19849,8,9.4820,6.8698,2.5320,1.9929,196.00,7.21
19,94472,8,9.4820,6.8698,2.9252,2.3206,196.00,6.92
20,78236,8,9.4820,6.8698,2.9949,2.3680,196.00,6.74
21,51271,8,9.4820,6.8698,2.7926,2.1146,196.00,6.74
22,86529,8,9.4820,6.8698,2.7612,2.0906,196.00,6.83
23,56310,8,9.4820,6.8698,2.2901,1.4544,196.00,6.40
24,24586,8,6.3314,4.4165,2.6578,2.0466,267.37,7.11
25,35659,8,6.3314,4.4165,2.6280,2.0219,267.37,7.21
26,36601,8,6.3314,4.4165,2.7721,2.1410,267.37,6.83
27,27547,8,6.3314,4.4165,2.8435,2.1984,267.37,6.65
28,90282,8,6.3314,4.4165,2.8117,2.3207,267.37,7.11
29,38905,8,6.3314,4.4165,3.5494,2.9211,267.37,5.39
30,38665,8,6.3314,4.4165,2.9540,2.4389,267.37,6.74
31,68405,8,6.3314,4.4165,2.3813,1.6415,267.37,6.83
32,83924,8,6.5993,4.6375,2.7815,2.2590,260.99,6.92
33,40640,8,6.5993,4.6375,2.8062,2.2759,260.99,6.83
34,24760,8,6.5993,4.6375,2.7074,2.2056,260.99,7.11
35,70404,8,6.5993,4.6375,3.1494,2.5661,260.99,6.74
36,74909,8,6.5993,4.6375,3.8474,3.1287,260.99,5.22
37,16245,8,6.5993,4.6375,3.1494,2.5661,260.99,6.74
38,14941,8,6.5993,4.6375,3.2900,2.6747,260.99,6.40
39,35576,8,6.5993,4.6375,1.9552,1.4044,260.99,6.92
40,58665,8,9.1040,6.9328,3.1437,2.4947,235.81,6.83
41,51288,8,9.1040,6.9328,3.1167,2.4762,235.81,6.92
42,70925,8,9.1040,6.9328,3.0233,2.4008,235.81,7.21
43,83377,8,9.1040,6.9328,2.7113,2.1282,235.81,7.01
44,34600,8,9.1040,6.9328,2.7348,2.1477,235.81,6.92
45,17068,8,9.1040,6.9328,2.7348,2.1477,235.81,6.92
46,82662,8,9.1040,6.9328,2.9828,2.3468,235.81,6.83
47,90967,8,9.1040,6.9328,2.9506,2.3260,235.81,6.92
48,36310,8,8.7701,6.3855,3.1436,2.5830,214.70,6.17
49,97404,8,8.7701,6.3855,2.8889,2.3813,214.70,6.83
50,25417,8,8.7701,6.3855,2.9918,2.4594,214.70,6.56
51,67302,8,8.7701,6.3855,2.9125,2.2533,214.70,6.48
52,80841,8,8.7701,6.3855,3.5414,2.7446,214.70,5.45
53,84104,8,8.7701,6.3855,2.8764,2.3041,214.70,6.74
54,46064,8,8.7701,6.3855,2.8681,2.2571,214.70,5.95
55,16285,8,8.7701,6.3855,2.6456,2.1015,214.70,6.65
56,26728,8,5.0666,3.5659,2.9319,2.3480,341.17,6.83
57,60666,8,5.0666,3.5659,3.0124,2.4119,341.17,6.65
58,24235,8,5.0666,3.5659,2.8516,2.2856,341.17,7.01
59,40886,8,5.0666,3.5659,3.0447,2.4388,341.17,6.56
60,47369,8,5.0666,3.5659,3.1446,2.5387,341.17,6.56
61,24987,8,5.0666,3.5659,2.9508,2.3842,341.17,7.01
62,62887,8,5.0666,3.5659,2.9893,2.4139,341.17,6.92
63,32507,8,5.0666,3.5659,2.9893,2.4139,341.17,6.92
64,55848,8,8.9945,6.4099,2.6818,1.9819,198.10,6.83
65,67033,8,8.9945,6.4099,2.6818,1.9819,198.10,6.83
