prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,21359,8,6.6954,4.6398,3.7771,3.1408,249.08,4.83
1,67610,8,6.6954,4.6398,2.4827,2.0660,249.08,7.42
2,51583,8,6.6954,4.6398,3.2042,2.6728,249.08,5.63
3,45940,8,6.6954,4.6398,3.1034,2.5191,249.08,5.95
4,76082,8,6.6954,4.6398,3.0040,2.4238,249.08,6.40
5,13949,8,6.6954,4.6398,2.4879,1.9970,249.08,7.64
6,48737,8,6.6954,4.6398,2.2152,1.8212,249.08,7.31
7,52305,8,6.6954,4.6398,2.4091,1.9487,249.08,6.48
8,46596,8,8.1074,5.9537,2.8101,2.2910,237.72,6.74
9,42433,8,8.1074,5.9537,4.4872,3.6640,237.72,4.38
10,55705,8,8.1074,5.9537,2.8403,2.3151,237.72,6.65
11,39428,8,8.1074,5.9537,3.1994,2.6348,237.72,6.48
12,97202,8,8.1074,5.9537,2.7831,2.2867,237.72,7.53
13,41364,8,8.1074,5.9537,3.0674,2.5532,237.72,6.56
14,84224,8,8.1074,5.9537,2.6348,2.1294,237.72,7.42
15,41085,8,8.1074,5.9537,2.5953,2.0463,237.72,6.92
16,42399,8,7.3020,5.2818,4.7722,3.9149,253.44,4.30
17,26995,8,7.3020,5.2818,3.0310,2.5218,253.44,6.56
18,96626,8,7.3020,5.2818,2.6421,2.2072,253.44,7.53
19,55843,8,7.3020,5.2818,2.9813,2.3928,253.44,6.92
20,40761,8,7.3020,5.2818,3.3018,2.6486,253.44,6.17
21,40531,8,7.3020,5.2818,2.8358,2.2706,253.44,7.21
22,57284,8,7.3020,5.2818,2.2117,1.8017,253.44,7.31
23,54495,8,7.3020,5.2818,2.1402,1.7262,253.44,7.31
24,45924,8,7.4446,5.1837,3.1666,2.5093,226.46,5.95
25,58514,8,7.4446,5.1837,2.8394,2.2453,226.46,6.65
26,29550,8,7.4446,5.1837,2.9433,2.3260,226.46,6.40
27,59277,8,7.4446,5.1837,3.0323,2.5112,226.46,6.56
28,56028,8,7.4446,5.1837,2.7817,2.3102,226.46,7.21
29,55048,8,7.4446,5.1837,2.7718,2.2997,226.46,7.21
30,33241,8,7.4446,5.1837,3.3166,2.6013,226.46,4.41
31,79678,8,7.4446,5.1837,2.2565,1.8391,226.46,7.11
32,76968,8,8.2995,5.8353,2.9542,2.1937,207.78,6.17
33,45169,8,8.2995,5.8353,2.7729,2.0589,207.78,6.56
34,67357,8,8.2995,5.8353,3.3990,2.6258,207.78,6.48
35,80060,8,8.2995,5.8353,3.1113,2.4061,207.78,7.21
36,34953,8,8.2995,5.8353,3.4165,2.6529,207.78,6.48
37,44079,8,8.2995,5.8353,2.8039,2.2715,207.78,6.83
38,41330,8,8.2995,5.8353,2.6680,2.1636,207.78,7.21
39,59768,8,8.2995,5.8353,3.9061,3.0248,207.78,4.38
40,48911,8,7.6281,5.5557,2.9688,2.4222,247.06,6.83
41,50562,8,7.6281,5.5557,2.7870,2.2750,247.06,7.31
42,68646,8,7.6281,5.5557,2.7870,2.2750,247.06,7.31
43,34493,8,7.6281,5.5557,2.9346,2.4074,247.06,6.65
44,80249,8,7.6281,5.5557,2.6539,2.1888,247.06,7.42
45,45433,8,7.6281,5.5557,2.9289,2.3996,247.06,6.65
46,42940,8,7.6281,5.5557,2.8256,2.2150,247.06,5.82
47,66384,8,7.6281,5.5557,2.4223,1.9106,247.06,6.83
48,62497,8,8.9288,6.3309,2.7927,2.0312,197.09,6.74
