prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
130,41543,1,11.2990,5.1290,2.1102,3.7064,82.98,1.95
131,57720,1,14.6263,8.5773,1.9348,3.7655,84.64,2.15
132,54579,1,14.2259,7.8164,2.0661,3.9782,79.88,2.00
133,42580,1,11.9299,5.3342,2.2619,3.9496,77.63,1.85
134,38304,1,9.3513,4.5623,1.6638,2.8468,106.91,2.49
135,51203,1,11.9549,7.1157,1.5909,2.9680,105.80,2.63
136,50276,1,11.6394,6.8889,1.5495,2.9146,107.78,2.64
137,37772,1,9.5045,4.4647,1.7584,2.9826,101.59,2.37
138,52967,1,11.6799,7.4145,1.3841,2.6190,120.04,2.99
139,72336,1,17.5561,12.4348,1.5153,3.2932,99.97,2.71
140,67287,1,16.8631,11.0054,1.7747,3.7422,87.41,2.32
141,60808,1,15.1087,9.3235,1.8168,3.6188,88.50,2.29
142,67668,1,17.8817,11.5275,2.0564,4.3054,80.58,2.02
143,26815,1,7.4982,2.7106,1.7459,2.7527,106.94,2.35
144,49335,1,10.8504,6.6716,1.3661,2.5560,122.52,2.99
145,54475,1,12.0999,7.8157,1.3728,2.6556,119.51,2.99
146,35356,1,6.0074,4.0074,0.6972,1.1776,256.01,5.89
147,62488,1,15.2111,9.7748,1.6744,3.4191,94.18,2.45
148,29150,1,8.3979,3.0496,1.9347,3.0902,95.73,2.12
149,89270,1,22.3728,17.6189,1.2220,2.8880,107.70,3.41
150,36753,1,6.2051,4.2180,0.6905,1.1717,257.66,5.95
151,53474,1,13.2766,7.5854,1.8380,3.5210,89.96,2.25
152,80518,1,19.0490,14.8824,1.2013,2.7123,122.88,3.46
153,44403,1,9.7855,5.6769,1.3763,2.4807,124.61,2.98
154,39975,1,9.3516,4.8099,1.5568,2.7113,112.73,2.64
155,39879,1,9.4781,4.8022,1.5968,2.7997,109.50,2.55
156,91026,1,22.9424,18.3470,1.2721,3.0464,111.42,3.26
157,92304,1,25.2060,18.7690,1.7743,4.3021,79.54,2.33
158,51273,1,11.3638,7.1309,1.3765,2.6018,120.96,2.99
159,50918,1,11.8465,7.0202,1.5651,2.9726,106.09,2.61
160,60916,1,13.7444,9.3271,1.3852,2.7647,115.91,2.99
161,79271,1,19.8275,14.5355,1.5412,3.4472,96.75,2.69
162,52678,1,13.0241,7.3927,1.8313,3.4703,90.92,2.26
163,58900,1,15.4995,8.8722,2.1114,4.1281,77.26,1.98
164,64129,1,16.2884,10.1886,1.9311,3.8968,83.94,2.18
165,59475,1,13.8929,9.0183,1.5453,3.0358,105.03,2.71
166,64501,1,14.1043,10.2191,1.1786,2.4678,131.78,3.46
167,78663,1,20.9744,14.3263,1.9218,4.3486,77.02,2.13
168,33929,1,7.4804,3.7935,1.2939,2.1648,138.87,3.14
169,48641,1,10.6472,6.5133,1.3477,2.5486,123.85,2.99
170,59640,1,15.7879,9.0261,2.1115,4.2413,75.72,1.94
171,45965,1,10.1156,6.0134,1.3525,2.5001,124.81,2.99
172,50147,1,11.4845,6.8680,1.4389,2.8895,110.91,2.67
173,55721,1,12.1592,8.0894,1.2994,2.5407,125.80,3.14
174,25407,1,6.6612,2.5251,1.5208,2.3620,123.79,2.69
175,92023,1,23.2942,18.5694,1.2892,3.1455,108.36,3.18
176,12699,1,4.4334,1.0074,1.3519,1.8567,149.45,3.03
177,89177,1,23.9980,17.5673,1.7858,4.2708,79.62,2.31
178,48998,1,11.2889,6.5460,1.5569,2.9004,107.95,2.64
179,82180,1,21.5468,15.3773,1.7637,4.0591,82.99,2.33
180,59823,1,14.3806,9.0550,1.6767,3.3330,96.14,2.47
181,42640,1,11.4013,5.3373,2.0528,3.6527,84.43,2.00
182,53779,1,11.9673,7.6625,1.3941,2.6494,118.94,2.99
183,50495,1,11.1182,6.9083,1.3784,2.5761,121.62,2.99
184,14540,1,4.9152,1.1974,1.4514,2.0372,137.72,2.83
185,44848,1,9.8138,5.7024,1.3838,2.4736,124.53,2.99
186,42032,1,9.2821,5.2312,1.3845,2.4221,126.39,2.99
187,59001,1,13.2773,8.8845,1.3927,2.7406,116.55,2.99
188,81478,1,21.5468,15.0804,1.8644,4.2333,79.18,2.23
189,39615,1,8.8715,4.7796,1.4031,2.4465,125.12,2.91
190,41685,1,9.1486,5.1884,1.3501,2.3635,129.29,3.07
191,49489,1,10.9100,6.7179,1.3745,2.5597,122.13,2.99
192,58775,1,13.7970,8.8736,1.5645,3.0658,103.99,2.67
193,75360,1,20.3687,13.3003,2.0892,4.5971,72.44,1.98
194,83112,1,21.9647,15.6638,1.8172,4.1489,81.26,2.30
195,73231,1,17.1946,12.6120,1.3601,2.9490,111.73,3.05
196,50693,1,11.3981,6.9961,1.4353,2.7027,116.31,2.86
197,49363,1,11.2058,6.6766,1.4855,2.7689,113.04,2.77
198,23710,1,6.4318,2.2588,1.5576,2.3710,122.69,2.64
199,28400,1,6.6786,2.8987,1.3686,2.1823,135.45,2.98
