prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,18326,8,2.4969,1.1969,6.1722,2.1208,393.83,7.42
1,11544,8,2.4969,1.1969,7.2632,2.5435,393.83,5.75
2,10568,8,2.4969,1.1969,7.2632,2.5435,393.83,5.75
3,18029,8,2.4969,1.1969,5.7593,1.9796,393.83,8.00
4,41716,8,2.4969,1.1969,7.0492,2.4114,393.83,6.32
5,10096,8,2.4969,1.1969,6.9459,2.3668,393.83,6.48
6,10024,8,2.4969,1.1969,6.3018,2.1472,393.83,7.31
7,19917,8,2.4969,1.1969,6.7385,2.2954,393.83,6.74
8,10862,8,2.4108,1.1071,7.0137,2.7564,392.72,4.83
9,11344,8,2.4108,1.1071,5.8461,2.1780,392.72,6.92
10,11855,8,2.4108,1.1071,6.8490,2.6579,392.72,5.17
11,10902,8,2.4108,1.1071,6.4997,2.4432,392.72,5.95
12,27177,8,2.4108,1.1071,5.3555,2.0021,392.72,7.64
13,14437,8,2.4108,1.1071,5.9806,2.2250,392.72,6.74
14,35238,8,2.4108,1.1071,6.3934,2.3861,392.72,6.17
15,11712,8,2.4108,1.1071,5.4294,2.0286,392.72,7.53
16,12495,8,1.7006,0.6871,5.1523,2.3897,505.18,4.88
17,11044,8,1.7006,0.6871,4.3757,1.9510,505.18,6.65
18,10527,8,1.7006,0.6871,4.6149,2.0736,505.18,6.17
19,13411,8,1.7006,0.6871,4.0973,1.8310,505.18,7.11
20,10457,8,1.7006,0.6871,4.5442,2.0354,505.18,6.32
21,10790,8,1.7006,0.6871,4.6423,2.0903,505.18,6.10
22,10404,8,1.7006,0.6871,4.4261,1.9732,505.18,6.56
23,15728,8,1.7006,0.6871,4.4748,1.9944,505.18,6.48
24,26966,8,2.2612,1.0644,5.3585,2.1460,427.82,7.01
25,12323,8,2.2612,1.0644,5.3585,2.1460,427.82,7.01
26,11195,8,2.2612,1.0644,4.9333,1.9773,427.82,7.64
27,22347,8,2.2612,1.0644,5.8811,2.3901,427.82,6.10
28,13522,8,2.2612,1.0644,6.3022,2.6336,427.82,5.07
29,10273,8,2.2612,1.0644,5.5757,2.2396,427.82,6.65
30,16377,8,2.2612,1.0644,5.7592,2.3330,427.82,6.32
31,20281,8,2.2612,1.0644,5.8092,2.3545,427.82,6.24
32,15228,8,2.2751,0.9816,5.5412,2.2849,395.81,6.24
33,22027,8,2.2751,0.9816,6.7440,2.8990,395.81,4.27
34,17265,8,2.2751,0.9816,5.0147,2.0354,395.81,7.21
35,18853,8,2.2751,0.9816,5.7395,2.3683,395.81,5.95
36,13837,8,2.2751,0.9816,4.9560,2.0101,395.81,7.31
37,13876,8,2.2751,0.9816,5.0664,2.0586,395.81,7.11
38,15159,8,2.2751,0.9816,4.9560,2.0101,395.81,7.31
39,10208,8,2.2751,0.9816,5.9709,2.4905,395.81,5.51
40,10534,8,2.0182,0.9441,4.7314,1.9075,476.72,7.53
41,16395,8,2.0182,0.9441,5.7006,2.3218,476.72,5.89
42,12255,8,2.0182,0.9441,5.4116,2.1753,476.72,6.48
43,18939,8,2.0182,0.9441,5.6483,2.2925,476.72,6.02
44,15711,8,2.0182,0.9441,5.0473,2.0354,476.72,7.01
45,13064,8,2.0182,0.9441,4.8009,1.9354,476.72,7.42
46,10727,8,2.0182,0.9441,5.5484,2.2392,476.72,6.24
47,23977,8,2.0182,0.9441,5.4585,2.1986,476.72,6.40
48,11778,8,1.8894,0.8417,4.9566,2.0162,488.67,6.83
49,12792,8,1.8894,0.8417,5.2478,2.1460,488.67,6.32
50,14726,8,1.8894,0.8417,5.3599,2.2101,488.67,6.10
51,10196,8,1.8894,0.8417,5.4372,2.2490,488.67,5.95
52,11261,8,1.8894,0.8417,4.6970,1.9008,488.67,7.31
53,12585,8,1.8894,0.8417,5.5246,2.2998,488.67,5.75
54,14256,8,1.8894,0.8417,5.5246,2.2998,488.67,5.75
55,23746,8,1.8894,0.8417,4.5851,1.8513,488.67,7.53
56,12948,8,2.3615,1.0191,5.3812,2.1360,381.40,6.83
57,15425,8,2.3615,1.0191,4.9182,1.9421,381.40,7.64
58,18778,8,2.3615,1.0191,5.3419,2.1160,381.40,6.92
59,10494,8,2.3615,1.0191,5.4434,2.1702,381.40,6.65
60,20473,8,2.3615,1.0191,5.3419,2.1160,381.40,6.92
61,11249,8,2.3615,1.0191,5.0566,1.9970,381.40,7.42
62,23252,8,2.3615,1.0191,5.1183,2.0229,381.40,7.31
63,16905,8,2.3615,1.0191,6.9689,3.0191,381.40,3.79
64,11314,8,2.3960,1.1147,5.7246,2.2387,399.62,6.65
65,30625,8,2.3960,1.1147,6.1802,2.4765,399.62,5.69
66,20667,8,2.3960,1.1147,5.5033,2.1478,399.62,7.01
67,27118,8,2.3960,1.1147,5.4387,2.1229,399.62,7.11
68,10298,8,2.3960,1.1147,6.7393,2.8130,399.62,4.49
69,10872,8,2.3960,1.1147,5.5033,2.1478,399.62,7.01
70,11383,8,2.3960,1.1147,5.7246,2.2387,399.62,6.65
71,13243,8,2.3960,1.1147,5.2208,2.0379,399.62,7.42
72,13494,8,2.0387,0.9083,5.9577,2.4754,452.95,5.17
73,13835,8,2.0387,0.9083,5.3078,2.0935,452.95,6.74
74,28753,8,2.0387,0.9083,4.9414,1.9298,452.95,7.42
75,12544,8,2.0387,0.9083,4.9990,1.9547,452.95,7.31
76,11033,8,2.0387,0.9083,5.3446,2.1148,452.95,6.65
77,11248,8,2.0387,0.9083,5.8833,2.4323,452.95,5.33
78,14200,8,2.0387,0.9083,5.3446,2.1148,452.95,6.65
79,12107,8,2.0387,0.9083,5.3078,2.0935,452.95,6.74
80,10077,8,2.6131,1.2646,7.4014,2.7236,379.70,5.39
81,12477,8,2.6131,1.2646,6.7178,2.4041,379.70,6.56
82,10839,8,2.6131,1.2646,6.9944,2.5220,379.70,6.17
83,25070,8,2.6131,1.2646,7.1604,2.5869,379.70,5.95
84,37340,8,2.6131,1.2646,6.5240,2.3235,379.70,6.83
85,18897,8,2.6131,1.2646,6.8902,2.4761,379.70,6.32
86,10756,8,2.6131,1.2646,6.6560,2.3784,379.70,6.65
87,22514,8,2.6131,1.2646,7.2625,2.6395,379.70,5.75
88,18708,8,2.0504,0.9645,4.8063,1.9016,471.49,7.64
89,17398,8,2.0504,0.9645,5.6353,2.2499,471.49,6.24
90,10205,8,2.0504,0.9645,5.6353,2.2499,471.49,6.24
91,10487,8,2.0504,0.9645,4.9434,1.9546,471.49,7.42
92,28674,8,2.0504,0.9645,5.2712,2.0781,471.49,6.92
93,12407,8,2.0504,0.9645,5.6905,2.2832,471.49,6.10
94,12121,8,2.0504,0.9645,5.5562,2.2072,471.49,6.40
95,12018,8,2.0504,0.9645,5.7869,2.3403,471.49,5.82
96,10614,8,2.7570,1.4016,6.2703,2.2419,377.76,7.21
97,40412,8,2.7570,1.4016,6.5117,2.3276,377.76,6.92
98,13101,8,2.7570,1.4016,6.0116,2.1514,377.76,7.53
99,10045,8,2.7570,1.4016,6.8696,2.4970,377.76,6.17
100,11466,8,2.7570,1.4016,6.5855,2.3518,377.76,6.83
101,11673,8,2.7570,1.4016,7.3717,2.7962,377.76,4.92
102,43019,8,2.7570,1.4016,6.7095,2.3984,377.76,6.65
103,13310,8,2.7570,1.4016,6.6566,2.3758,377.76,6.74
104,10146,8,2.8418,1.5402,6.5790,2.3376,393.37,7.11
105,12590,8,2.8418,1.5402,6.8766,2.4497,393.37,6.65
106,11207,8,2.8418,1.5402,6.2781,2.2310,393.37,7.53
107,13852,8,2.8418,1.5402,6.4362,2.2859,393.37,7.31
108,37717,8,2.8418,1.5402,6.1141,2.1730,393.37,7.76
109,40488,8,2.8418,1.5402,7.1746,2.5843,393.37,6.02
110,10597,8,2.8418,1.5402,6.4362,2.2859,393.37,7.31
111,31926,8,2.8418,1.5402,6.7954,2.4106,393.37,6.83
112,16378,8,2.6796,1.2809,6.5811,2.4461,366.07,6.48
113,12828,8,2.6796,1.2809,6.5811,2.4461,366.07,6.48
114,12038,8,2.6796,1.2809,5.6298,2.0970,366.07,7.64
115,34943,8,2.6796,1.2809,7.5660,2.9053,366.07,4.88
116,18163,8,2.6796,1.2809,6.7003,2.4951,366.07,6.32
117,12917,8,2.6796,1.2809,6.9753,2.6282,366.07,5.82
118,16830,8,2.6796,1.2809,6.7003,2.4951,366.07,6.32
119,27710,8,2.6796,1.2809,6.2900,2.3384,366.07,6.83
120,22585,8,2.1466,0.9172,4.5401,1.8184,416.47,7.88
121,17912,8,2.1466,0.9172,6.4237,2.7452,416.47,4.45
122,11303,8,2.1466,0.9172,5.4469,2.2148,416.47,6.32
123,11602,8,2.1466,0.9172,5.0705,2.0493,416.47,6.92
124,12163,8,2.1466,0.9172,5.5757,2.2777,416.47,6.10
125,16299,8,2.1466,0.9172,5.3955,2.1927,416.47,6.40
126,10488,8,2.1466,0.9172,5.4877,2.2366,416.47,6.24
127,16420,8,2.1466,0.9172,5.6729,2.3306,416.47,5.89
128,12438,8,2.8569,1.3916,6.8372,2.3725,349.40,6.92
129,21604,8,2.8569,1.3916,7.5845,2.6548,349.40,6.02
130,21670,8,2.8569,1.3916,7.9765,2.8171,349.40,5.57
