prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
0,18326,23.1117,2.8118,6.4606,12.8156,25.22,1.00
1,11544,20.2918,1.5899,5.4732,12.1722,27.38,1.00
2,10568,4.7572,1.4327,0.9513,2.1639,154.01,5.63
3,18029,5.6935,2.7278,0.9279,1.8585,172.64,6.92
4,41716,28.9331,8.3187,7.8480,11.7825,24.84,1.26
5,10096,4.8060,1.3597,0.9818,2.2576,148.57,5.39
6,10024,19.7667,1.3542,5.2606,12.1054,27.81,1.00
7,19917,6.6309,3.0769,1.1391,2.2029,144.06,5.89
8,10862,4.7089,1.4869,0.9266,2.0960,158.91,5.82
9,11344,5.2307,1.5454,1.0735,2.3844,138.93,5.12
10,11855,20.3806,1.6244,5.5044,12.1840,27.30,1.00
11,10902,6.3125,1.4852,1.3948,3.1420,106.06,3.88
12,27177,8.5228,4.6294,1.3317,2.3431,131.51,5.82
13,14437,6.1530,2.0533,1.2388,2.6179,124.89,4.79
14,35238,11.4921,6.5462,1.7750,2.8618,103.52,5.02
15,11712,5.0497,1.6174,0.9997,2.2221,149.17,5.51
16,12495,5.0836,1.7445,0.9812,2.1494,153.33,5.75
17,11044,5.5111,1.5094,1.1552,2.5986,127.94,4.70
18,10527,19.9454,1.4348,5.3313,12.1257,27.66,1.00
19,13411,4.9297,1.8738,0.9067,1.9521,167.54,6.40
20,10457,4.8539,1.4214,0.9829,2.2359,149.17,5.45
21,10790,4.8412,1.4678,0.9656,2.1904,151.78,5.57
22,10404,19.9004,1.4196,5.3213,12.1169,27.70,1.00
23,15728,5.5598,2.2632,1.0118,2.0894,155.31,6.02
24,26966,8.5892,4.5954,1.3590,2.3922,128.20,5.69
25,12323,20.6591,1.7039,5.6153,12.2710,27.01,1.00
26,11195,6.4830,1.5180,1.4405,3.2174,103.12,3.79
27,22347,7.3015,3.5461,1.2294,2.2998,136.34,5.75
28,13522,12.3105,1.9153,3.1101,6.7091,49.25,1.86
29,10273,19.8624,1.3848,5.3193,12.1129,27.71,1.00
30,16377,22.1938,2.3645,6.2130,12.5609,25.82,1.00
31,20281,6.7947,3.1738,1.1749,2.2530,141.40,5.75
32,15228,6.6902,2.1772,1.3797,2.8685,113.45,4.38
33,22027,24.7165,3.4853,6.9720,13.1623,24.12,1.00
34,17265,22.7835,2.5788,6.3288,12.7893,25.34,1.00
35,18853,23.3650,2.8782,6.5257,12.8602,24.99,1.00
36,13837,4.9286,1.9544,0.8852,1.9046,172.15,6.56
37,13876,5.5820,1.9518,1.0803,2.3225,141.04,5.39
38,15159,6.5997,2.1741,1.3515,2.8220,115.69,4.45
39,10208,4.2870,1.3692,0.8339,1.9009,175.47,6.40
40,10534,19.9473,1.4321,5.3325,12.1243,27.65,1.00
41,16395,22.2688,2.4476,6.2013,12.5617,25.83,1.00
42,12255,5.9117,1.6884,1.2440,2.7126,121.23,4.53
