prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
90,22937,1,4.6704,2.0030,0.5849,1.8750,191.95,3.28
91,20965,1,4.6169,1.7777,0.6197,2.0085,180.33,2.99
92,26475,1,4.8763,2.4565,0.5357,1.7086,211.59,3.71
93,27565,1,4.8395,2.6003,0.4951,1.5788,228.65,4.06
94,28175,1,5.9280,2.6891,0.7199,2.2771,158.08,2.83
95,21948,1,4.3521,1.9067,0.5330,1.7254,209.37,3.56
96,29374,1,5.5095,2.9076,0.5798,1.8357,196.78,3.56
97,28355,1,5.6208,2.7016,0.6500,2.0500,175.39,3.14
98,21630,1,4.0135,1.8536,0.4707,1.5264,237.05,4.00
99,36231,1,6.8634,3.9324,0.6646,2.0405,174.69,3.37
100,31612,1,5.6701,3.1986,0.5561,1.7297,207.16,3.82
101,28494,1,5.7797,2.7131,0.6845,2.1506,166.96,2.99
102,22697,1,4.4795,1.9890,0.5435,1.7424,205.58,3.53
103,23733,1,4.4704,2.0951,0.5239,1.6671,215.55,3.71
104,54596,1,11.0751,7.6047,0.8222,2.3874,147.53,3.32
105,22114,1,4.8297,1.9200,0.6342,2.0477,175.96,2.99
106,29226,1,5.7029,2.8581,0.6335,1.9914,179.98,3.26
107,37653,1,7.9159,4.2197,0.8495,2.5998,138.52,2.68
108,22170,1,5.2126,1.9202,0.7201,2.3211,155.51,2.64
109,63844,1,13.9511,9.7265,1.0233,2.9030,121.19,2.89
110,31890,1,6.1486,3.2293,0.6572,2.0576,175.38,3.24
111,24510,1,5.0456,2.1741,0.6294,2.0217,178.30,3.10
112,20923,1,4.3365,1.7645,0.5618,1.8104,199.07,3.32
113,32534,1,6.5764,3.3139,0.7350,2.2945,156.93,2.93
114,20724,1,4.1172,1.7427,0.5173,1.6707,215.63,3.61
115,21946,1,4.2287,1.9032,0.5061,1.6390,220.17,3.74
116,42343,1,8.6513,5.0477,0.8367,2.5122,142.08,2.86
117,25554,1,5.2479,2.3574,0.6400,2.0390,177.13,3.08
118,25297,1,4.9914,2.3414,0.5823,1.8647,193.21,3.37
119,28957,1,5.5593,2.8163,0.6146,1.9323,186.66,3.35
