prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
133,42523,8.6865,2.7953,3.9231,1.5765,86.91,3.94
134,37852,5.8381,2.3005,2.3123,0.9658,144.73,6.17
135,50824,7.7664,3.7682,2.7094,1.0217,128.06,6.48
136,50145,7.8999,3.6608,2.8863,1.0810,120.78,6.02
137,37155,5.7783,2.2524,2.3120,0.9638,145.21,6.10
138,52689,8.3641,3.9889,2.9966,1.1050,117.02,6.02
139,72055,12.9193,6.8113,4.3110,1.4339,83.82,5.33
140,67150,11.1461,6.0845,3.5668,1.2060,101.16,6.10
141,59707,9.7054,4.9601,3.2938,1.1685,107.90,6.02
142,67491,11.4413,6.0976,3.7533,1.2743,95.81,5.82
143,26701,4.4349,1.3688,1.9248,0.9066,166.99,5.95
144,49208,7.4197,3.5656,2.6144,0.9869,132.84,6.56
145,54068,8.4769,4.1837,2.9471,1.0734,119.26,6.24
146,35154,5.5435,2.0790,2.2544,0.9649,147.79,6.02
147,62229,10.2573,5.3157,3.4416,1.1939,103.61,5.95
148,29037,4.5649,1.5330,1.9285,0.8762,168.87,6.24
149,89113,15.7866,9.9214,4.2281,1.3050,87.29,6.48
150,36653,5.7991,2.2189,2.3454,0.9832,143.01,5.95
151,53035,8.1026,4.0608,2.7641,1.0163,126.68,6.56
152,80372,17.1853,8.2817,6.3858,2.0436,57.50,3.94
153,44302,7.0016,3.0085,2.6730,1.0487,128.22,5.95
154,39868,6.0217,2.5139,2.3079,0.9433,145.96,6.40
155,39764,6.2591,2.5135,2.4757,1.0125,136.69,5.95
156,90961,16.8939,10.3426,4.7358,1.4449,78.15,5.89
157,91256,16.7872,10.4635,4.5869,1.3958,80.96,6.10
158,51147,8.1243,3.8204,2.9293,1.0999,118.96,6.02
159,50635,8.0363,3.7532,2.9063,1.0971,119.54,6.02
160,60356,10.4999,5.0523,3.7925,1.3356,93.98,5.28
161,79138,16.8663,8.0682,6.3064,2.0071,58.19,3.94
162,52504,8.4805,3.9953,3.0605,1.1301,114.15,5.89
163,58683,9.1270,4.8276,2.9836,1.0553,119.09,6.56
164,63507,10.4040,5.4966,3.4189,1.1879,104.33,6.10
165,58138,10.0760,4.7460,3.6826,1.3074,96.06,5.28
166,64303,11.2597,5.6222,3.9391,1.3593,90.82,5.33
167,78586,13.1890,7.9807,3.7159,1.1889,98.31,6.65
168,33869,6.6668,1.9742,3.0308,1.3232,109.11,4.38
169,48506,7.6406,3.4804,2.8177,1.0699,123.07,6.02
170,58838,9.5927,4.8364,3.2964,1.1700,107.65,5.95
171,45839,6.9324,3.2028,2.5160,0.9721,137.28,6.48
172,49642,7.7048,3.6415,2.7657,1.0385,126.00,6.24
173,54351,9.0817,4.2003,3.3564,1.2175,104.89,5.51
174,25260,4.1913,1.2534,1.8217,0.8765,174.28,6.10
175,91880,16.3637,10.5497,4.2275,1.2779,88.06,6.65
176,12567,2.7777,0.4592,1.3134,0.7823,220.84,6.02
177,89057,15.8309,9.9111,4.2787,1.3177,86.49,6.40
178,48738,7.7215,3.5000,2.8638,1.0848,121.28,5.95
179,82058,14.2973,8.5755,4.0958,1.2907,89.48,6.24
180,59677,9.3227,4.9520,3.0227,1.0696,117.14,6.56
181,42255,6.7380,2.8058,2.6132,1.0522,130.21,5.89
182,53448,8.5740,4.1062,3.0658,1.1201,114.60,5.95
183,50159,7.9226,3.6886,2.8897,1.0797,120.93,6.02
184,14487,2.8166,0.5503,1.3126,0.7446,225.92,6.40
185,44715,6.9829,3.0560,2.6287,1.0252,130.38,6.10
186,41743,6.2349,2.7483,2.3235,0.9276,146.85,6.56
187,58717,9.3565,4.8245,3.1368,1.1092,112.97,6.24
188,81381,14.7513,8.4515,4.5176,1.4290,81.27,5.63
189,39230,6.1489,2.4658,2.4267,0.9988,139.02,6.02
190,41626,6.6298,2.7470,2.5886,1.0339,131.86,5.89
191,49340,8.5674,3.5925,3.3882,1.2749,102.92,5.07
192,57946,9.5193,4.7556,3.2963,1.1705,107.48,5.89
193,75112,12.4209,7.3736,3.5806,1.1578,101.44,6.65
194,82967,14.4448,8.7688,4.0873,1.2795,90.20,6.32
195,73163,15.3379,7.0154,5.9160,1.9425,61.52,3.94
196,50003,7.7201,3.6841,2.7481,1.0280,126.86,6.32
197,49205,8.2507,3.5869,3.1823,1.1976,109.78,5.39
198,23628,5.0562,1.1017,2.4430,1.1897,129.47,4.38
199,27565,4.3430,1.4175,1.8465,0.8574,175.01,6.32
